BINARY is encodes ObjectProperty
BINARY SubClassOf DRB1_130104 DRB1_1301
BINARY is DRB1_130105 Class
BINARY SubClassOf DRB1_130105 DRB1_1301
BINARY is DRB1_1301_Chain Class
BINARY is DRB1_1302 Class
BINARY SubClassOf DRB1_1302 DR13,
BINARY SubClassOf DRB1_1302 DRB1_13,
BINARY SubClassOf DRB1_1302 encodes_some_DRB1_1302_Chain
BINARY is DRB1_130201 Class
BINARY SubClassOf DRB1_130201 DRB1_1302
BINARY is DRB1_130202 Class
BINARY SubClassOf DRB1_130202 DRB1_1302
BINARY is DRB1_130203 Class
BINARY SubClassOf DRB1_130203 DRB1_1302
BINARY is DRB1_1302_Chain Class
BINARY is DRB1_1303 Class
BINARY SubClassOf DRB1_1303 DR13,
BINARY SubClassOf DRB1_1303 DRB1_13,
BINARY SubClassOf DRB1_1303 encodes_some_DRB1_1303_Chain
BINARY is DRB1_130301 Class
BINARY SubClassOf DRB1_130301 DRB1_1303
BINARY is DRB1_130302 Class
BINARY SubClassOf DRB1_130302 DRB1_1303
BINARY is DRB1_1303_Chain Class
BINARY is DRB1_1304 Class
BINARY SubClassOf DRB1_1304 DR13,
BINARY SubClassOf DRB1_1304 DRB1_13,
BINARY SubClassOf DRB1_1304 encodes_some_DRB1_1304_Chain
BINARY is DRB1_1304_Chain Class
BINARY is DRB1_1305 Class
BINARY SubClassOf DRB1_1305 DR13,
BINARY SubClassOf DRB1_1305 DRB1_13,
BINARY SubClassOf DRB1_1305 encodes_some_DRB1_1305_Chain
BINARY is DRB1_130501 Class
BINARY SubClassOf DRB1_130501 DRB1_1305
BINARY is DRB1_130502 Class
BINARY SubClassOf DRB1_130502 DRB1_1305
BINARY is DRB1_1305_Chain Class
BINARY is DRB1_1306 Class
BINARY SubClassOf DRB1_1306 DR13,
BINARY SubClassOf DRB1_1306 DRB1_13,
BINARY SubClassOf DRB1_1306 encodes_some_DRB1_1306_Chain
BINARY is DRB1_1306_Chain Class
BINARY is DRB1_1307 Class
BINARY SubClassOf DRB1_1307 DR13,
BINARY SubClassOf DRB1_1307 DRB1_13,
BINARY SubClassOf DRB1_1307 encodes_some_DRB1_1307_Chain
BINARY is DRB1_130701 Class
BINARY SubClassOf DRB1_130701 DRB1_1307
BINARY is DRB1_130702 Class
BINARY SubClassOf DRB1_130702 DRB1_1307
BINARY is DRB1_1307_Chain Class
BINARY is DRB1_1308 Class
BINARY SubClassOf DRB1_1308 DR13,
BINARY SubClassOf DRB1_1308 DRB1_13,
BINARY SubClassOf DRB1_1308 encodes_some_DRB1_1308_Chain
BINARY is DRB1_1308_Chain Class
BINARY is DRB1_1309 Class
BINARY SubClassOf DRB1_1309 DR13,
BINARY SubClassOf DRB1_1309 DRB1_13,
BINARY SubClassOf DRB1_1309 encodes_some_DRB1_1309_Chain
BINARY is DRB1_1309_Chain Class
BINARY is DRB1_1310 Class
BINARY SubClassOf DRB1_1310 DR13,
BINARY SubClassOf DRB1_1310 DRB1_13,
BINARY SubClassOf DRB1_1310 encodes_some_DRB1_1310_Chain
BINARY is DRB1_1310_Chain Class
BINARY is DRB1_1311 Class
BINARY SubClassOf DRB1_1311 DR13,
BINARY SubClassOf DRB1_1311 DRB1_13,
BINARY SubClassOf DRB1_1311 encodes_some_DRB1_1311_Chain
BINARY is DRB1_131101 Class
BINARY SubClassOf DRB1_131101 DRB1_1311
BINARY is DRB1_131102 Class
BINARY SubClassOf DRB1_131102 DRB1_1311
BINARY is DRB1_1311_Chain Class
BINARY is DRB1_1312 Class
BINARY SubClassOf DRB1_1312 DR13,
BINARY SubClassOf DRB1_1312 DRB1_13,
BINARY SubClassOf DRB1_1312 encodes_some_DRB1_1312_Chain
BINARY is DRB1_1312_Chain Class
BINARY is DRB1_1313 Class
BINARY SubClassOf DRB1_1313 DR13,
BINARY SubClassOf DRB1_1313 DRB1_13,
BINARY SubClassOf DRB1_1313 encodes_some_DRB1_1313_Chain
BINARY is DRB1_1313_Chain Class
BINARY is DRB1_1314 Class
BINARY SubClassOf DRB1_1314 DR13,
BINARY SubClassOf DRB1_1314 DRB1_13,
BINARY SubClassOf DRB1_1314 encodes_some_DRB1_1314_Chain
BINARY is DRB1_131401 Class
BINARY SubClassOf DRB1_131401 DRB1_1314
BINARY is DRB1_131402 Class
BINARY SubClassOf DRB1_131402 DRB1_1314
BINARY is DRB1_131403 Class
BINARY SubClassOf DRB1_131403 DRB1_1314
BINARY is DRB1_1314_Chain Class
BINARY is DRB1_1315 Class
BINARY SubClassOf DRB1_1315 DR13,
BINARY SubClassOf DRB1_1315 DRB1_13,
BINARY SubClassOf DRB1_1315 encodes_some_DRB1_1315_Chain
BINARY is DRB1_1315_Chain Class
BINARY is DRB1_1316 Class
BINARY SubClassOf DRB1_1316 DR13,
BINARY SubClassOf DRB1_1316 DRB1_13,
BINARY SubClassOf DRB1_1316 encodes_some_DRB1_1316_Chain
BINARY is DRB1_1316_Chain Class
BINARY is DRB1_1317 Class
BINARY SubClassOf DRB1_1317 DR13,
BINARY SubClassOf DRB1_1317 DRB1_13,
BINARY SubClassOf DRB1_1317 encodes_some_DRB1_1317_Chain
BINARY is DRB1_1317_Chain Class
BINARY is DRB1_1318 Class
BINARY SubClassOf DRB1_1318 DR13,
BINARY SubClassOf DRB1_1318 DRB1_13,
BINARY SubClassOf DRB1_1318 encodes_some_DRB1_1318_Chain
BINARY is DRB1_1318_Chain Class
BINARY is DRB1_1319 Class
BINARY SubClassOf DRB1_1319 DR13,
BINARY SubClassOf DRB1_1319 DRB1_13,
BINARY SubClassOf DRB1_1319 encodes_some_DRB1_1319_Chain
BINARY is DRB1_1319_Chain Class
BINARY is DRB1_1320 Class
BINARY SubClassOf DRB1_1320 DR13,
BINARY SubClassOf DRB1_1320 DRB1_13,
BINARY SubClassOf DRB1_1320 encodes_some_DRB1_1320_Chain
BINARY is DRB1_1320_Chain Class
BINARY is DRB1_1321 Class
BINARY SubClassOf DRB1_1321 DR13,
BINARY SubClassOf DRB1_1321 DRB1_13,
BINARY SubClassOf DRB1_1321 encodes_some_DRB1_1321_Chain
BINARY is DRB1_1321_Chain Class
BINARY is DRB1_1322 Class
BINARY SubClassOf DRB1_1322 DR13,
BINARY SubClassOf DRB1_1322 DRB1_13,
BINARY SubClassOf DRB1_1322 encodes_some_DRB1_1322_Chain
BINARY is DRB1_1322_Chain Class
BINARY is DRB1_1323 Class
BINARY SubClassOf DRB1_1323 DR13,
BINARY SubClassOf DRB1_1323 DRB1_13,
BINARY SubClassOf DRB1_1323 encodes_some_DRB1_1323_Chain
BINARY is DRB1_1323_Chain Class
BINARY is DRB1_1324 Class
BINARY SubClassOf DRB1_1324 DRB1_13,
BINARY SubClassOf DRB1_1324 encodes_some_DRB1_1324_Chain
BINARY is DRB1_1324_Chain Class
BINARY is DRB1_1325 Class
BINARY SubClassOf DRB1_1325 DRB1_13,
BINARY SubClassOf DRB1_1325 encodes_some_DRB1_1325_Chain
BINARY is DRB1_1325_Chain Class
BINARY is DRB1_1326 Class
BINARY SubClassOf DRB1_1326 DRB1_13,
BINARY SubClassOf DRB1_1326 encodes_some_DRB1_1326_Chain
BINARY is DRB1_1326_Chain Class
BINARY is DRB1_1327 Class
BINARY SubClassOf DRB1_1327 DR13,
BINARY SubClassOf DRB1_1327 DRB1_13,
BINARY SubClassOf DRB1_1327 encodes_some_DRB1_1327_Chain
BINARY is DRB1_1327_Chain Class
BINARY is DRB1_1328 Class
BINARY SubClassOf DRB1_1328 DR13,
BINARY SubClassOf DRB1_1328 DRB1_13,
BINARY SubClassOf DRB1_1328 encodes_some_DRB1_1328_Chain
BINARY is DRB1_1328_Chain Class
BINARY is DRB1_1329 Class
BINARY SubClassOf DRB1_1329 DR13,
BINARY SubClassOf DRB1_1329 DRB1_13,
BINARY SubClassOf DRB1_1329 encodes_some_DRB1_1329_Chain
BINARY is DRB1_1329_Chain Class
BINARY is DRB1_1330 Class
BINARY SubClassOf DRB1_1330 DR13,
BINARY SubClassOf DRB1_1330 DRB1_13,
BINARY SubClassOf DRB1_1330 encodes_some_DRB1_1330_Chain
BINARY is DRB1_1330_Chain Class
BINARY is DRB1_1331 Class
BINARY SubClassOf DRB1_1331 DR13,
BINARY SubClassOf DRB1_1331 DRB1_13,
BINARY SubClassOf DRB1_1331 encodes_some_DRB1_1331_Chain
BINARY is DRB1_1331_Chain Class
BINARY is DRB1_1332 Class
BINARY SubClassOf DRB1_1332 DR13,
BINARY SubClassOf DRB1_1332 DRB1_13,
BINARY SubClassOf DRB1_1332 encodes_some_DRB1_1332_Chain
BINARY is DRB1_1332_Chain Class
BINARY is DRB1_1333 Class
BINARY SubClassOf DRB1_1333 DR13,
BINARY SubClassOf DRB1_1333 DRB1_13,
BINARY SubClassOf DRB1_1333 encodes_some_DRB1_1333_Chain
BINARY is DRB1_133301 Class
BINARY SubClassOf DRB1_133301 DRB1_1333
BINARY is DRB1_133302 Class
BINARY SubClassOf DRB1_133302 DRB1_1333
BINARY is DRB1_133303 Class
BINARY SubClassOf DRB1_133303 DRB1_1333
BINARY is DRB1_1333_Chain Class
BINARY is DRB1_1334 Class
BINARY SubClassOf DRB1_1334 DR13,
BINARY SubClassOf DRB1_1334 DRB1_13,
BINARY SubClassOf DRB1_1334 encodes_some_DRB1_1334_Chain
BINARY is DRB1_1334_Chain Class
BINARY is DRB1_1335 Class
BINARY SubClassOf DRB1_1335 DR13,
BINARY SubClassOf DRB1_1335 DRB1_13,
BINARY SubClassOf DRB1_1335 encodes_some_DRB1_1335_Chain
BINARY is DRB1_1335_Chain Class
BINARY is DRB1_1336 Class
BINARY SubClassOf DRB1_1336 DR13,
BINARY SubClassOf DRB1_1336 DRB1_13,
BINARY SubClassOf DRB1_1336 encodes_some_DRB1_1336_Chain
BINARY is DRB1_1336_Chain Class
BINARY is DRB1_1337 Class
BINARY SubClassOf DRB1_1337 DR13,
BINARY SubClassOf DRB1_1337 DRB1_13,
BINARY SubClassOf DRB1_1337 encodes_some_DRB1_1337_Chain
BINARY is DRB1_1337_Chain Class
BINARY is DRB1_1338 Class
BINARY SubClassOf DRB1_1338 DR13,
BINARY SubClassOf DRB1_1338 DRB1_13,
BINARY SubClassOf DRB1_1338 encodes_some_DRB1_1338_Chain
BINARY is DRB1_1338_Chain Class
BINARY is DRB1_1339 Class
BINARY SubClassOf DRB1_1339 DR13,
BINARY SubClassOf DRB1_1339 DRB1_13,
BINARY SubClassOf DRB1_1339 encodes_some_DRB1_1339_Chain
BINARY is DRB1_1339_Chain Class
BINARY is DRB1_1340 Class
BINARY SubClassOf DRB1_1340 DR13,
BINARY SubClassOf DRB1_1340 DRB1_13,
BINARY SubClassOf DRB1_1340 encodes_some_DRB1_1340_Chain
BINARY is DRB1_1340_Chain Class
BINARY is DRB1_1341 Class
BINARY SubClassOf DRB1_1341 DR13,
BINARY SubClassOf DRB1_1341 DRB1_13,
BINARY SubClassOf DRB1_1341 encodes_some_DRB1_1341_Chain
BINARY is DRB1_1341_Chain Class
BINARY is DRB1_1342 Class
BINARY SubClassOf DRB1_1342 DR13,
BINARY SubClassOf DRB1_1342 DRB1_13,
BINARY SubClassOf DRB1_1342 encodes_some_DRB1_1342_Chain
BINARY is DRB1_1342_Chain Class
BINARY is DRB1_1343 Class
BINARY SubClassOf DRB1_1343 DR13,
BINARY SubClassOf DRB1_1343 DRB1_13,
BINARY SubClassOf DRB1_1343 encodes_some_DRB1_1343_Chain
BINARY is DRB1_1343_Chain Class
BINARY is DRB1_1344 Class
BINARY SubClassOf DRB1_1344 DRB1_13,
BINARY SubClassOf DRB1_1344 encodes_some_DRB1_1344_Chain
BINARY is DRB1_1344_Chain Class
BINARY is DRB1_1345 Class
BINARY SubClassOf DRB1_1345 DR13,
BINARY SubClassOf DRB1_1345 DRB1_13,
BINARY SubClassOf DRB1_1345 encodes_some_DRB1_1345_Chain
BINARY is DRB1_1345_Chain Class
BINARY is DRB1_1346 Class
BINARY SubClassOf DRB1_1346 DRB1_13,
BINARY SubClassOf DRB1_1346 encodes_some_DRB1_1346_Chain
BINARY is DRB1_1346_Chain Class
BINARY is DRB1_1347 Class
BINARY SubClassOf DRB1_1347 DRB1_13,
BINARY SubClassOf DRB1_1347 encodes_some_DRB1_1347_Chain
BINARY is DRB1_1347_Chain Class
BINARY is DRB1_1348 Class
BINARY SubClassOf DRB1_1348 DR13,
BINARY SubClassOf DRB1_1348 DRB1_13,
BINARY SubClassOf DRB1_1348 encodes_some_DRB1_1348_Chain
BINARY is DRB1_1348_Chain Class
BINARY is DRB1_1349 Class
BINARY SubClassOf DRB1_1349 DR6,
BINARY SubClassOf DRB1_1349 DRB1_13,
BINARY SubClassOf DRB1_1349 encodes_some_DRB1_1349_Chain
BINARY is DRB1_1349_Chain Class
BINARY is DRB1_1350 Class
BINARY SubClassOf DRB1_1350 DR6,
BINARY SubClassOf DRB1_1350 DRB1_13,
BINARY SubClassOf DRB1_1350 encodes_some_DRB1_1350_Chain
BINARY is DRB1_135001 Class
BINARY SubClassOf DRB1_135001 DRB1_1350
BINARY is DRB1_135002 Class
BINARY SubClassOf DRB1_135002 DRB1_1350
BINARY is DRB1_1350_Chain Class
BINARY is DRB1_1351 Class
BINARY SubClassOf DRB1_1351 DR13,
BINARY SubClassOf DRB1_1351 DRB1_13,
BINARY SubClassOf DRB1_1351 encodes_some_DRB1_1351_Chain
BINARY is DRB1_1351_Chain Class
BINARY is DRB1_1352 Class
BINARY SubClassOf DRB1_1352 DR13,
BINARY SubClassOf DRB1_1352 DRB1_13,
BINARY SubClassOf DRB1_1352 encodes_some_DRB1_1352_Chain
BINARY is DRB1_1352_Chain Class
BINARY is DRB1_1353 Class
BINARY SubClassOf DRB1_1353 DR13,
BINARY SubClassOf DRB1_1353 DRB1_13,
BINARY SubClassOf DRB1_1353 encodes_some_DRB1_1353_Chain
BINARY is DRB1_1353_Chain Class
BINARY is DRB1_1354 Class
BINARY SubClassOf DRB1_1354 DR14,
BINARY SubClassOf DRB1_1354 DRB1_13,
BINARY SubClassOf DRB1_1354 encodes_some_DRB1_1354_Chain
BINARY is DRB1_1354_Chain Class
BINARY is DRB1_1355 Class
BINARY SubClassOf DRB1_1355 DRB1_13,
BINARY SubClassOf DRB1_1355 encodes_some_DRB1_1355_Chain
BINARY is DRB1_1355_Chain Class
BINARY is DRB1_1356 Class
BINARY SubClassOf DRB1_1356 DR6,
BINARY SubClassOf DRB1_1356 DRB1_13,
BINARY SubClassOf DRB1_1356 encodes_some_DRB1_1356_Chain
BINARY is DRB1_1356_Chain Class
BINARY is DRB1_1357 Class
BINARY SubClassOf DRB1_1357 DR13,
BINARY SubClassOf DRB1_1357 DRB1_13,
BINARY SubClassOf DRB1_1357 encodes_some_DRB1_1357_Chain
BINARY is DRB1_1357_Chain Class
BINARY is DRB1_1358 Class
BINARY SubClassOf DRB1_1358 DR6,
BINARY SubClassOf DRB1_1358 DRB1_13,
BINARY SubClassOf DRB1_1358 encodes_some_DRB1_1358_Chain
BINARY is DRB1_1358_Chain Class
BINARY is DRB1_1359 Class
BINARY SubClassOf DRB1_1359 DR13,
BINARY SubClassOf DRB1_1359 DRB1_13,
BINARY SubClassOf DRB1_1359 encodes_some_DRB1_1359_Chain
BINARY is DRB1_1359_Chain Class
BINARY is DRB1_1360 Class
BINARY SubClassOf DRB1_1360 DR6,
BINARY SubClassOf DRB1_1360 DRB1_13,
BINARY SubClassOf DRB1_1360 encodes_some_DRB1_1360_Chain
BINARY is DRB1_1360_Chain Class
BINARY is DRB1_1361 Class
BINARY SubClassOf DRB1_1361 DR13,
BINARY SubClassOf DRB1_1361 DRB1_13,
BINARY SubClassOf DRB1_1361 encodes_some_DRB1_1361_Chain
BINARY is DRB1_1361_Chain Class
BINARY is DRB1_1362 Class
BINARY SubClassOf DRB1_1362 DRB1_13,
BINARY SubClassOf DRB1_1362 encodes_some_DRB1_1362_Chain
BINARY is DRB1_1362_Chain Class
BINARY is DRB1_1363 Class
BINARY SubClassOf DRB1_1363 DRB1_13,
BINARY SubClassOf DRB1_1363 encodes_some_DRB1_1363_Chain
BINARY is DRB1_1363_Chain Class
BINARY is DRB1_1364 Class
BINARY SubClassOf DRB1_1364 DRB1_13,
BINARY SubClassOf DRB1_1364 encodes_some_DRB1_1364_Chain
BINARY is DRB1_1364_Chain Class
BINARY is DRB1_1365 Class
BINARY SubClassOf DRB1_1365 DRB1_13,
BINARY SubClassOf DRB1_1365 encodes_some_DRB1_1365_Chain
BINARY is DRB1_1365_Chain Class
BINARY is DRB1_1366 Class
BINARY SubClassOf DRB1_1366 DRB1_13,
BINARY SubClassOf DRB1_1366 encodes_some_DRB1_1366_Chain
BINARY is DRB1_1366_Chain Class
BINARY is DRB1_1367 Class
BINARY SubClassOf DRB1_1367 DRB1_13,
BINARY SubClassOf DRB1_1367 encodes_some_DRB1_1367_Chain
BINARY is DRB1_1367_Chain Class
BINARY is DRB1_1368 Class
BINARY SubClassOf DRB1_1368 DRB1_13,
BINARY SubClassOf DRB1_1368 encodes_some_DRB1_1368_Chain
BINARY is DRB1_1368_Chain Class
BINARY is DRB1_1369 Class
BINARY SubClassOf DRB1_1369 DRB1_13,
BINARY SubClassOf DRB1_1369 encodes_some_DRB1_1369_Chain
BINARY is DRB1_1369_Chain Class
BINARY is DRB1_1370 Class
BINARY SubClassOf DRB1_1370 DRB1_13,
BINARY SubClassOf DRB1_1370 encodes_some_DRB1_1370_Chain
BINARY is DRB1_1370_Chain Class
BINARY is DRB1_1371 Class
BINARY SubClassOf DRB1_1371 DRB1_13,
BINARY SubClassOf DRB1_1371 encodes_some_DRB1_1371_Chain
BINARY is DRB1_1371_Chain Class
BINARY is DRB1_1372 Class
BINARY SubClassOf DRB1_1372 DRB1_13,
BINARY SubClassOf DRB1_1372 encodes_some_DRB1_1372_Chain
BINARY is DRB1_1372_Chain Class
BINARY is DRB1_1373 Class
BINARY SubClassOf DRB1_1373 DRB1_13,
BINARY SubClassOf DRB1_1373 encodes_some_DRB1_1373_Chain
BINARY is DRB1_1373_Chain Class
BINARY is DRB1_1374 Class
BINARY SubClassOf DRB1_1374 DRB1_13,
BINARY SubClassOf DRB1_1374 encodes_some_DRB1_1374_Chain
BINARY is DRB1_1374_Chain Class
BINARY is DRB1_1375 Class
BINARY SubClassOf DRB1_1375 DRB1_13,
BINARY SubClassOf DRB1_1375 encodes_some_DRB1_1375_Chain
BINARY is DRB1_1375_Chain Class
BINARY is DRB1_1376 Class
BINARY SubClassOf DRB1_1376 DRB1_13,
BINARY SubClassOf DRB1_1376 encodes_some_DRB1_1376_Chain
BINARY is DRB1_1376_Chain Class
BINARY is DRB1_1377 Class
BINARY SubClassOf DRB1_1377 DRB1_13,
BINARY SubClassOf DRB1_1377 encodes_some_DRB1_1377_Chain
BINARY is DRB1_1377_Chain Class
BINARY is DRB1_1378 Class
BINARY SubClassOf DRB1_1378 DRB1_13,
BINARY SubClassOf DRB1_1378 encodes_some_DRB1_1378_Chain
BINARY is DRB1_1378_Chain Class
BINARY is DRB1_1379 Class
BINARY SubClassOf DRB1_1379 DRB1_13,
BINARY SubClassOf DRB1_1379 encodes_some_DRB1_1379_Chain
BINARY is DRB1_1379_Chain Class
BINARY is DRB1_1380 Class
BINARY SubClassOf DRB1_1380 DRB1_13,
BINARY SubClassOf DRB1_1380 encodes_some_DRB1_1380_Chain
BINARY is DRB1_1380_Chain Class
BINARY is DRB1_1381 Class
BINARY SubClassOf DRB1_1381 DRB1_13,
BINARY SubClassOf DRB1_1381 encodes_some_DRB1_1381_Chain
BINARY is DRB1_1381_Chain Class
BINARY is DRB1_1382 Class
BINARY SubClassOf DRB1_1382 DRB1_13,
BINARY SubClassOf DRB1_1382 encodes_some_DRB1_1382_Chain
BINARY is DRB1_1382_Chain Class
BINARY is DRB1_1383 Class
BINARY SubClassOf DRB1_1383 DRB1_13,
BINARY SubClassOf DRB1_1383 encodes_some_DRB1_1383_Chain
BINARY is DRB1_1383_Chain Class
BINARY is DRB1_1384 Class
BINARY SubClassOf DRB1_1384 DRB1_13,
BINARY SubClassOf DRB1_1384 encodes_some_DRB1_1384_Chain
BINARY is DRB1_1384_Chain Class
BINARY is DRB1_1385 Class
BINARY SubClassOf DRB1_1385 DRB1_13,
BINARY SubClassOf DRB1_1385 encodes_some_DRB1_1385_Chain
BINARY is DRB1_1385_Chain Class
BINARY is DRB1_1386 Class
BINARY SubClassOf DRB1_1386 DRB1_13,
BINARY SubClassOf DRB1_1386 encodes_some_DRB1_1386_Chain
BINARY is DRB1_1386_Chain Class
BINARY is DRB1_1387 Class
BINARY SubClassOf DRB1_1387 DRB1_13,
BINARY SubClassOf DRB1_1387 encodes_some_DRB1_1387_Chain
BINARY is DRB1_1387_Chain Class
BINARY is DRB1_1388 Class
BINARY SubClassOf DRB1_1388 DRB1_13,
BINARY SubClassOf DRB1_1388 encodes_some_DRB1_1388_Chain
BINARY is DRB1_1388_Chain Class
BINARY is DRB1_1389 Class
BINARY SubClassOf DRB1_1389 DRB1_13,
BINARY SubClassOf DRB1_1389 encodes_some_DRB1_1389_Chain
BINARY is DRB1_1389_Chain Class
BINARY is DRB1_1390 Class
BINARY SubClassOf DRB1_1390 DRB1_13,
BINARY SubClassOf DRB1_1390 encodes_some_DRB1_1390_Chain
BINARY is DRB1_1390_Chain Class
BINARY is DRB1_1391 Class
BINARY SubClassOf DRB1_1391 DRB1_13,
BINARY SubClassOf DRB1_1391 encodes_some_DRB1_1391_Chain
BINARY is DRB1_1391_Chain Class
BINARY is DRB1_1392 Class
BINARY SubClassOf DRB1_1392 DRB1_13,
BINARY SubClassOf DRB1_1392 encodes_some_DRB1_1392_Chain
BINARY is DRB1_1392_Chain Class
BINARY is DRB1_13_Chain Class
BINARY is DRB1_14 Class
BINARY SubClassOf DRB1_14 HLA-DRB1,
BINARY SubClassOf DRB1_14 encodes_some_DRB1_14_Chain
BINARY is DRB1_1401 Class
BINARY SubClassOf DRB1_1401 DR14,
BINARY SubClassOf DRB1_1401 DRB1_14,
BINARY SubClassOf DRB1_1401 encodes_some_DRB1_1401_Chain
BINARY is DRB1_140101 Class
BINARY SubClassOf DRB1_140101 DRB1_1401
BINARY is DRB1_140102 Class
BINARY SubClassOf DRB1_140102 DRB1_1401
BINARY is DRB1_140103 Class
BINARY SubClassOf DRB1_140103 DRB1_1401
BINARY is DRB1_1401_Chain Class
BINARY is DRB1_1402 Class
BINARY SubClassOf DRB1_1402 DR14,
BINARY SubClassOf DRB1_1402 DRB1_14,
BINARY SubClassOf DRB1_1402 encodes_some_DRB1_1402_Chain
BINARY is DRB1_1402_Chain Class
BINARY is DRB1_1403 Class
BINARY SubClassOf DRB1_1403 DR14,
BINARY SubClassOf DRB1_1403 DRB1_14,
BINARY SubClassOf DRB1_1403 encodes_some_DRB1_1403_Chain
BINARY is DRB1_140301 Class
BINARY SubClassOf DRB1_140301 DRB1_1403
BINARY is DRB1_140302 Class
BINARY SubClassOf DRB1_140302 DRB1_1403
BINARY is DRB1_1403_Chain Class
BINARY is DRB1_1404 Class
BINARY SubClassOf DRB1_1404 DR14,
BINARY SubClassOf DRB1_1404 DRB1_14,
BINARY SubClassOf DRB1_1404 encodes_some_DRB1_1404_Chain
BINARY is DRB1_1404_Chain Class
BINARY is DRB1_1405 Class
BINARY SubClassOf DRB1_1405 DR14,
BINARY SubClassOf DRB1_1405 DRB1_14,
BINARY SubClassOf DRB1_1405 encodes_some_DRB1_1405_Chain
BINARY is DRB1_140501 Class
BINARY SubClassOf DRB1_140501 DRB1_1405
BINARY is DRB1_140502 Class
BINARY SubClassOf DRB1_140502 DRB1_1405
BINARY is DRB1_140503 Class
BINARY SubClassOf DRB1_140503 DRB1_1405
BINARY is DRB1_1405_Chain Class
BINARY is DRB1_1406 Class
BINARY SubClassOf DRB1_1406 DR14,
BINARY SubClassOf DRB1_1406 DRB1_14,
BINARY SubClassOf DRB1_1406 encodes_some_DRB1_1406_Chain
BINARY is DRB1_1406_Chain Class
BINARY is DRB1_1407 Class
BINARY SubClassOf DRB1_1407 DR14,
BINARY SubClassOf DRB1_1407 DRB1_14,
BINARY SubClassOf DRB1_1407 encodes_some_DRB1_1407_Chain
BINARY is DRB1_140701 Class
BINARY SubClassOf DRB1_140701 DRB1_1407
BINARY is DRB1_140702 Class
BINARY SubClassOf DRB1_140702 DRB1_1407
BINARY is DRB1_1407_Chain Class
BINARY is DRB1_1408 Class
BINARY SubClassOf DRB1_1408 DR14,
BINARY SubClassOf DRB1_1408 DRB1_14,
BINARY SubClassOf DRB1_1408 encodes_some_DRB1_1408_Chain
BINARY is DRB1_1408_Chain Class
BINARY is DRB1_1409 Class
BINARY SubClassOf DRB1_1409 DR14,
BINARY SubClassOf DRB1_1409 DRB1_14,
BINARY SubClassOf DRB1_1409 encodes_some_DRB1_1409_Chain
BINARY is DRB1_1409_Chain Class
BINARY is DRB1_1410 Class
BINARY SubClassOf DRB1_1410 DR14,
BINARY SubClassOf DRB1_1410 DRB1_14,
BINARY SubClassOf DRB1_1410 encodes_some_DRB1_1410_Chain
BINARY is DRB1_1410_Chain Class
BINARY is DRB1_1411 Class
BINARY SubClassOf DRB1_1411 DR14,
BINARY SubClassOf DRB1_1411 DRB1_14,
BINARY SubClassOf DRB1_1411 encodes_some_DRB1_1411_Chain
BINARY is DRB1_1411_Chain Class
BINARY is DRB1_1412 Class
BINARY SubClassOf DRB1_1412 DR14,
BINARY SubClassOf DRB1_1412 DRB1_14,
BINARY SubClassOf DRB1_1412 encodes_some_DRB1_1412_Chain
BINARY is DRB1_1412_Chain Class
BINARY is DRB1_1413 Class
BINARY SubClassOf DRB1_1413 DR14,
BINARY SubClassOf DRB1_1413 DRB1_14,
BINARY SubClassOf DRB1_1413 encodes_some_DRB1_1413_Chain
BINARY is DRB1_1413_Chain Class
BINARY is DRB1_1414 Class
BINARY SubClassOf DRB1_1414 DR14,
BINARY SubClassOf DRB1_1414 DRB1_14,
BINARY SubClassOf DRB1_1414 encodes_some_DRB1_1414_Chain
BINARY is DRB1_1414_Chain Class
BINARY is DRB1_1415 Class
BINARY SubClassOf DRB1_1415 DR8,
BINARY SubClassOf DRB1_1415 DRB1_14,
BINARY SubClassOf DRB1_1415 encodes_some_DRB1_1415_Chain
BINARY is DRB1_1415_Chain Class
BINARY is DRB1_1416 Class
BINARY SubClassOf DRB1_1416 DR6,
BINARY SubClassOf DRB1_1416 DRB1_14,
BINARY SubClassOf DRB1_1416 encodes_some_DRB1_1416_Chain
BINARY is DRB1_1416_Chain Class
BINARY is DRB1_1417 Class
BINARY SubClassOf DRB1_1417 DR6,
BINARY SubClassOf DRB1_1417 DRB1_14,
BINARY SubClassOf DRB1_1417 encodes_some_DRB1_1417_Chain
BINARY is DRB1_1417_Chain Class
BINARY is DRB1_1418 Class
BINARY SubClassOf DRB1_1418 DR14,
BINARY SubClassOf DRB1_1418 DRB1_14,
BINARY SubClassOf DRB1_1418 encodes_some_DRB1_1418_Chain
BINARY is DRB1_1418_Chain Class
BINARY is DRB1_1419 Class
BINARY SubClassOf DRB1_1419 DR14,
BINARY SubClassOf DRB1_1419 DRB1_14,
BINARY SubClassOf DRB1_1419 encodes_some_DRB1_1419_Chain
BINARY is DRB1_1419_Chain Class
BINARY is DRB1_1420 Class
BINARY SubClassOf DRB1_1420 DR14,
BINARY SubClassOf DRB1_1420 DRB1_14,
BINARY SubClassOf DRB1_1420 encodes_some_DRB1_1420_Chain
BINARY is DRB1_1420_Chain Class
BINARY is DRB1_1421 Class
BINARY SubClassOf DRB1_1421 DR14,
BINARY SubClassOf DRB1_1421 DRB1_14,
BINARY SubClassOf DRB1_1421 encodes_some_DRB1_1421_Chain
BINARY is DRB1_1421_Chain Class
BINARY is DRB1_1422 Class
