BINARY is decimal Datatype
BINARY SubClassOf SCDO_0000415 SCDO_1000313
BINARY is SCDO_0000416 Class
BINARY SubClassOf SCDO_0000416 SCDO_0000376,
BINARY SubClassOf SCDO_0000416 SCDO_1000191_some_NCIT_C123446
BINARY is SCDO_0000417 Class
BINARY is SCDO_0000418 Class
BINARY SubClassOf SCDO_0000418 SCDO_1000313
BINARY is SCDO_0000419 Class
BINARY SubClassOf SCDO_0000419 SCDO_0000376,
BINARY SubClassOf SCDO_0000419 SCDO_1000191_some_SCDO_0000420
BINARY is SCDO_0000420 Class
BINARY is SCDO_0000424 Class
BINARY is SCDO_0000435 Class
BINARY SubClassOf SCDO_0000435 SCDO_0000391
BINARY is SCDO_0000436 Class
BINARY is SCDO_0000437 Class
BINARY SubClassOf SCDO_0000437 SCDO_0006339
BINARY is SCDO_0000440 Class
BINARY SubClassOf SCDO_0000440 NCIT_C91105,
BINARY SubClassOf SCDO_0000440 SCDO_1000033
BINARY is SCDO_0000441 Class
BINARY SubClassOf SCDO_0000441 SCDO_0000953
BINARY is SCDO_0000442 Class
BINARY SubClassOf SCDO_0000442 SCDO_0000953
BINARY is SCDO_0000443 Class
BINARY SubClassOf SCDO_0000443 SCDO_0000447
BINARY is SCDO_0000444 Class
BINARY SubClassOf SCDO_0000444 SCDO_0000122,
BINARY SubClassOf SCDO_0000444 SCDO_1000015_some_OGMS_0000047
BINARY is SCDO_0000447 Class
BINARY SubClassOf SCDO_0000447 SCDO_0000922
BINARY is SCDO_0000454 Class
BINARY SubClassOf SCDO_0000454 HP_0000478
BINARY is SCDO_0000455 Class
BINARY SubClassOf SCDO_0000455 NCIT_C91105,
BINARY SubClassOf SCDO_0000455 SCDO_1000033
BINARY is SCDO_0000456 Class
BINARY SubClassOf SCDO_0000456 SCDO_1000103
BINARY is SCDO_0000465 Class
BINARY SubClassOf SCDO_0000465 HP_0001507,
BINARY SubClassOf SCDO_0000465 SCDO_0000954
BINARY is SCDO_0000487 Class
BINARY SubClassOf SCDO_0000487 SCDO_0000435
BINARY is SCDO_0000488 Class
BINARY SubClassOf SCDO_0000488 SCDO_0000299
BINARY is SCDO_0000489 Class
BINARY SubClassOf SCDO_0000489 SCDO_0000494
BINARY is SCDO_0000490 Class
BINARY SubClassOf SCDO_0000490 NCIT_C16495,
BINARY SubClassOf SCDO_0000490 SCDO_0000496,
BINARY SubClassOf SCDO_0000490 SCDO_0001297_some_SCDO_0000304
BINARY is SCDO_0000492 Class
BINARY SubClassOf SCDO_0000492 SCDO_0000738
BINARY is SCDO_0000493 Class
BINARY SubClassOf SCDO_0000493 SCDO_0000948
BINARY is SCDO_0000494 Class
BINARY SubClassOf SCDO_0000494 SCDO_0000948
BINARY is SCDO_0000495 Class
BINARY SubClassOf SCDO_0000495 SCDO_0000948
BINARY is SCDO_0000496 Class
BINARY SubClassOf SCDO_0000496 SCDO_0000948
BINARY is SCDO_0000497 Class
BINARY SubClassOf SCDO_0000497 NCIT_C15900,
BINARY SubClassOf SCDO_0000497 SCDO_0000487,
BINARY SubClassOf SCDO_0000497 SCDO_1000018_some_HP_0000819,
BINARY SubClassOf SCDO_0000497 SCDO_1000018_some_HP_0000855,
BINARY SubClassOf SCDO_0000497 SCDO_1000018_some_HP_0000938,
BINARY SubClassOf SCDO_0000497 SCDO_1000018_some_HP_0001513,
BINARY SubClassOf SCDO_0000497 SCDO_1000018_some_HP_0002076,
BINARY SubClassOf SCDO_0000497 SCDO_1000018_some_HP_0002138,
BINARY SubClassOf SCDO_0000497 SCDO_1000018_some_HP_0003611,
BINARY SubClassOf SCDO_0000497 SCDO_1000018_some_SCDO_0001168
BINARY is SCDO_0000502 Class
BINARY is SCDO_0000504 Class
BINARY SubClassOf SCDO_0000504 SCDO_0000376,
BINARY SubClassOf SCDO_0000504 SCDO_0000474_some_CMO_0000025,
BINARY SubClassOf SCDO_0000504 SCDO_0000474_some_CMO_0000027,
BINARY SubClassOf SCDO_0000504 SCDO_0000474_some_CMO_0000029
BINARY is SCDO_0000506 Class
BINARY SubClassOf SCDO_0000506 SCDO_0000301,
BINARY SubClassOf SCDO_0000506 SCDO_1000018_some_DOID_1584,
BINARY SubClassOf SCDO_0000506 SCDO_1000018_some_EUPATH_0000215,
BINARY SubClassOf SCDO_0000506 SCDO_1000018_some_HP_0002665,
BINARY SubClassOf SCDO_0000506 SCDO_1000018_some_NCIT_C155310,
BINARY SubClassOf SCDO_0000506 SCDO_1000018_some_NCIT_C98835,
BINARY SubClassOf SCDO_0000506 SCDO_1000018_some_SCDO_0000518,
BINARY SubClassOf SCDO_0000506 SCDO_1000018_some_SCDO_0000519,
BINARY SubClassOf SCDO_0000506 SCDO_1000018_some_SCDO_1000077,
BINARY SubClassOf SCDO_0000506 SCDO_1000018_some_SCDO_1000078,
BINARY SubClassOf SCDO_0000506 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf SCDO_0000506 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf SCDO_0000506 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf SCDO_0000506 SCDO_1110663_some_SCDO_1000154
BINARY is SCDO_0000508 Class
BINARY is SCDO_0000513 Class
BINARY is SCDO_0000514 Class
BINARY is SCDO_0000518 Class
BINARY is SCDO_0000519 Class
BINARY SubClassOf SCDO_0000519 SCDO_0008262,
BINARY SubClassOf SCDO_0000519 SCDO_0000663_some_CHMO_0001009,
BINARY SubClassOf SCDO_0000519 SCDO_0000663_some_CMO_0000364,
BINARY SubClassOf SCDO_0000519 SCDO_0000663_some_NCIT_C79903,
BINARY SubClassOf SCDO_0000519 SCDO_0000663_some_SCDO_0000424,
BINARY SubClassOf SCDO_0000519 SCDO_0000664_some_SCDO_0000147,
BINARY SubClassOf SCDO_0000519 SCDO_0000664_some_SCDO_0000506,
BINARY SubClassOf SCDO_0000519 SCDO_0000664_some_SCDO_0000580,
BINARY SubClassOf SCDO_0000519 SCDO_0000664_some_SCDO_0001329,
BINARY SubClassOf SCDO_0000519 SCDO_0001364_some_SCDO_1000242,
BINARY SubClassOf SCDO_0000519 SCDO_1000172_some_SCDO_1000232,
BINARY SubClassOf SCDO_0000519 SCDO_1000210_some_SCDO_1000041,
BINARY SubClassOf SCDO_0000519 SCDO_1000218_some_HP_0001744,
BINARY SubClassOf SCDO_0000519 SCDO_1000218_some_HP_0001878,
BINARY SubClassOf SCDO_0000519 SCDO_1000223_some_SCDO_0000513
BINARY is SCDO_0000520 Class
BINARY SubClassOf SCDO_0000520 NCIT_C95534,
BINARY SubClassOf SCDO_0000520 SCDO_1000172_some_SCDO_1000225,
BINARY SubClassOf SCDO_0000520 SCDO_1000210_some_SCDO_1000041,
BINARY SubClassOf SCDO_0000520 SCDO_1000218_some_NCIT_C3833
BINARY is SCDO_0000524 Class
BINARY SubClassOf SCDO_0000524 SCDO_0008262,
BINARY SubClassOf SCDO_0000524 SCDO_0001364_some_HP_0000007,
BINARY SubClassOf SCDO_0000524 SCDO_1000172_some_SCDO_1000230,
BINARY SubClassOf SCDO_0000524 SCDO_1000210_some_SCDO_1000108,
BINARY SubClassOf SCDO_0000524 SCDO_1000210_some_SCDO_1000109,
BINARY SubClassOf SCDO_0000524 SCDO_1000210_some_SCDO_1000110,
BINARY SubClassOf SCDO_0000524 SCDO_1000210_some_SCDO_1000111,
BINARY SubClassOf SCDO_0000524 SCDO_1000210_some_SCDO_1000112,
BINARY SubClassOf SCDO_0000524 SCDO_1000210_some_SCDO_1000113,
BINARY SubClassOf SCDO_0000524 SCDO_1000210_some_SCDO_1000114,
BINARY SubClassOf SCDO_0000524 SCDO_1000210_some_SCDO_1000115,
BINARY SubClassOf SCDO_0000524 SCDO_1000223_some_SCDO_1000007
BINARY is SCDO_0000525 Class
BINARY SubClassOf SCDO_0000525 NCIT_C95534,
BINARY SubClassOf SCDO_0000525 SCDO_1000172_some_SCDO_1000226,
BINARY SubClassOf SCDO_0000525 SCDO_1000210_some_SCDO_1000108,
BINARY SubClassOf SCDO_0000525 SCDO_1000210_some_SCDO_1000109,
BINARY SubClassOf SCDO_0000525 SCDO_1000210_some_SCDO_1000110,
BINARY SubClassOf SCDO_0000525 SCDO_1000210_some_SCDO_1000111,
BINARY SubClassOf SCDO_0000525 SCDO_1000210_some_SCDO_1000112,
BINARY SubClassOf SCDO_0000525 SCDO_1000210_some_SCDO_1000113,
BINARY SubClassOf SCDO_0000525 SCDO_1000210_some_SCDO_1000114,
BINARY SubClassOf SCDO_0000525 SCDO_1000210_some_SCDO_1000115
BINARY is SCDO_0000530 Class
BINARY SubClassOf SCDO_0000530 SCDO_0008262,
BINARY SubClassOf SCDO_0000530 SCDO_0000663_some_CHMO_0001009,
BINARY SubClassOf SCDO_0000530 SCDO_0000663_some_NCIT_C79903,
BINARY SubClassOf SCDO_0000530 SCDO_0000663_some_SCDO_0000424,
BINARY SubClassOf SCDO_0000530 SCDO_0000664_some_SCDO_0000147,
BINARY SubClassOf SCDO_0000530 SCDO_0000664_some_SCDO_0000580,
BINARY SubClassOf SCDO_0000530 SCDO_0000664_some_SCDO_0001329,
BINARY SubClassOf SCDO_0000530 SCDO_0001364_some_SCDO_1000242,
BINARY SubClassOf SCDO_0000530 SCDO_1000172_some_SCDO_1000229,
BINARY SubClassOf SCDO_0000530 SCDO_1000218_some_NCIT_C3833,
BINARY SubClassOf SCDO_0000530 SCDO_1000223_some_SCDO_1000009
BINARY is SCDO_0000531 Class
BINARY SubClassOf SCDO_0000531 NCIT_C95534,
BINARY SubClassOf SCDO_0000531 SCDO_1000172_some_SCDO_1000227,
BINARY SubClassOf SCDO_0000531 SCDO_1000210_some_SCDO_1000042
BINARY is SCDO_0000539 Class
BINARY SubClassOf SCDO_0000539 SCDO_0000551
BINARY is SCDO_0000541 Class
BINARY SubClassOf SCDO_0000541 SCDO_0000559,
BINARY SubClassOf SCDO_0000541 SCDO_0008262,
BINARY SubClassOf SCDO_0000541 SCDO_0000663_some_SCDO_0000424,
BINARY SubClassOf SCDO_0000541 SCDO_0000663_some_SCDO_0000436,
BINARY SubClassOf SCDO_0000541 SCDO_0001364_some_HP_0000006,
BINARY SubClassOf SCDO_0000541 SCDO_1000172_some_SCDO_1000233,
BINARY SubClassOf SCDO_0000541 SCDO_1000223_some_SCDO_1000008
BINARY is SCDO_0000544 Class
BINARY SubClassOf SCDO_0000544 SCDO_0008262,
BINARY SubClassOf SCDO_0000544 SCDO_0000663_some_SCDO_0000424,
BINARY SubClassOf SCDO_0000544 SCDO_0001364_some_SCDO_1000242,
BINARY SubClassOf SCDO_0000544 SCDO_1000172_some_SCDO_1000231,
BINARY SubClassOf SCDO_0000544 SCDO_1000210_some_SCDO_1000040,
BINARY SubClassOf SCDO_0000544 SCDO_1000223_some_SCDO_0000514,
BINARY SubClassOf SCDO_0000544 SCDO_1000223_some_SCDO_1000016
BINARY is SCDO_0000545 Class
BINARY SubClassOf SCDO_0000545 NCIT_C95534,
BINARY SubClassOf SCDO_0000545 SCDO_0000663_some_SCDO_0000424,
BINARY SubClassOf SCDO_0000545 SCDO_1000172_some_SCDO_1000228,
BINARY SubClassOf SCDO_0000545 SCDO_1000210_some_SCDO_1000040
BINARY is SCDO_0000547 Class
BINARY is SCDO_0000551 Class
BINARY SubClassOf SCDO_0000551 NCIT_C95534
BINARY is SCDO_0000552 Class
BINARY SubClassOf SCDO_0000552 SCDO_0001000
BINARY is SCDO_0000556 Class
BINARY SubClassOf SCDO_0000556 CMO_0000021
BINARY is SCDO_0000559 Class
BINARY SubClassOf SCDO_0000559 SCDO_0000753
BINARY is SCDO_0000564 Class
BINARY SubClassOf SCDO_0000564 SCDO_0001129,
BINARY SubClassOf SCDO_0000564 SCDO_0001133
BINARY is SCDO_0000565 Class
BINARY SubClassOf SCDO_0000565 SCDO_0000437
BINARY is SCDO_0000566 Class
BINARY SubClassOf SCDO_0000566 NCIT_C91105,
BINARY SubClassOf SCDO_0000566 SCDO_1000033
BINARY is SCDO_0000567 Class
BINARY SubClassOf SCDO_0000567 NCIT_C91105,
BINARY SubClassOf SCDO_0000567 SCDO_1000033,
BINARY SubClassOf SCDO_0000567 SCDO_0001297_some_CMO_0000003,
BINARY SubClassOf SCDO_0000567 SCDO_0001297_some_SCDO_0000304,
BINARY SubClassOf SCDO_0000567 SCDO_0001297_some_SCDO_0000570
BINARY is SCDO_0000568 Class
BINARY SubClassOf SCDO_0000568 NCIT_C91105,
BINARY SubClassOf SCDO_0000568 SCDO_1000033
BINARY is SCDO_0000570 Class
BINARY SubClassOf SCDO_0000570 NCIT_C91105,
BINARY SubClassOf SCDO_0000570 SCDO_1000033,
BINARY SubClassOf SCDO_0000570 SCDO_0001297_some_NCIT_C17357,
BINARY SubClassOf SCDO_0000570 SCDO_0001297_some_SCDO_0000304,
BINARY SubClassOf SCDO_0000570 SCDO_0001297_some_SCDO_0000987
BINARY is SCDO_0000572 Class
BINARY SubClassOf SCDO_0000572 SCDO_0000951,
BINARY SubClassOf SCDO_0000572 SCDO_1000297
BINARY is SCDO_0000573 Class
BINARY SubClassOf SCDO_0000573 SCDO_0000493
BINARY is SCDO_0000574 Class
BINARY SubClassOf SCDO_0000574 NCIT_C16495,
BINARY SubClassOf SCDO_0000574 SCDO_0001090,
BINARY SubClassOf SCDO_0000574 SCDO_1000157,
BINARY SubClassOf SCDO_0000574 SCDO_0001297_some_NCIT_C17357,
BINARY SubClassOf SCDO_0000574 SCDO_0001297_some_SCDO_0000304,
BINARY SubClassOf SCDO_0000574 SCDO_0001297_some_SCDO_0000307
BINARY is SCDO_0000576 Class
BINARY SubClassOf SCDO_0000576 NCIT_C15900,
BINARY SubClassOf SCDO_0000576 SCDO_0000922,
BINARY SubClassOf SCDO_0000576 SCDO_1000018_some_DOID_1584,
BINARY SubClassOf SCDO_0000576 SCDO_1000018_some_HP_0001953,
BINARY SubClassOf SCDO_0000576 SCDO_1000018_some_SCDO_0000812,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf SCDO_0000576 SCDO_1110663_some_SCDO_1000154
BINARY is SCDO_0000580 Class
BINARY SubClassOf SCDO_0000580 CHEBI_23888,
BINARY SubClassOf SCDO_0000580 SCDO_0000922,
BINARY SubClassOf SCDO_0000580 SCDO_1000015_some_SCDO_0000251,
BINARY SubClassOf SCDO_0000580 SCDO_1000015_some_SCDO_0000895,
BINARY SubClassOf SCDO_0000580 SCDO_1000015_some_SCDO_1000707,
BINARY SubClassOf SCDO_0000580 SCDO_1000018_some_DOID_1584,
BINARY SubClassOf SCDO_0000580 SCDO_1000018_some_EUPATH_0000215,
BINARY SubClassOf SCDO_0000580 SCDO_1000018_some_HP_0000112,
BINARY SubClassOf SCDO_0000580 SCDO_1000018_some_NCIT_C129072,
BINARY SubClassOf SCDO_0000580 SCDO_1000018_some_NCIT_C155310,
BINARY SubClassOf SCDO_0000580 SCDO_1000018_some_NCIT_C155312,
BINARY SubClassOf SCDO_0000580 SCDO_1000018_some_SCDO_0000519,
BINARY SubClassOf SCDO_0000580 SCDO_1000018_some_SCDO_0000530,
BINARY SubClassOf SCDO_0000580 SCDO_1000018_some_SCDO_0000972,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000153,
BINARY SubClassOf SCDO_0000580 SCDO_1110663_some_SCDO_1000154
BINARY is SCDO_0000588 Class
BINARY SubClassOf SCDO_0000588 SCDO_0002674
BINARY is SCDO_0000598 Class
BINARY SubClassOf SCDO_0000598 CHEBI_23888,
BINARY SubClassOf SCDO_0000598 SCDO_0001129
BINARY is SCDO_0000611 Class
BINARY SubClassOf SCDO_0000611 SCDO_0000951
BINARY is SCDO_0000618 Class
BINARY SubClassOf SCDO_0000618 SCDO_0000028
BINARY is SCDO_0000649 Class
BINARY SubClassOf SCDO_0000649 NCIT_C122920
BINARY is SCDO_0000650 Class
BINARY SubClassOf SCDO_0000650 SCDO_0000028
BINARY is SCDO_0000651 Class
BINARY SubClassOf SCDO_0000651 SCDO_0000437
BINARY is SCDO_0000656 Class
BINARY is SCDO_0000657 Class
BINARY SubClassOf SCDO_0000657 SCDO_0000728,
BINARY SubClassOf SCDO_0000657 SCDO_1000193_some_SCDO_0000710
BINARY is SCDO_0000665 Class
BINARY SubClassOf SCDO_0000665 HP_0001626
BINARY is SCDO_0000666 Class
BINARY SubClassOf SCDO_0000666 SCDO_1000577
BINARY is SCDO_0000677 Class
BINARY SubClassOf SCDO_0000677 SCDO_0000978
BINARY is SCDO_0000678 Class
BINARY SubClassOf SCDO_0000678 SCDO_0000246
BINARY is SCDO_0000685 Class
BINARY is SCDO_0000689 Class
BINARY SubClassOf SCDO_0000689 SCDO_0000487
BINARY is SCDO_0000691 Class
BINARY SubClassOf SCDO_0000691 SCDO_0000833
BINARY is SCDO_0000699 Class
BINARY SubClassOf SCDO_0000699 SCDO_0000437
BINARY is SCDO_0000702 Class
BINARY SubClassOf SCDO_0000702 SCDO_0300004
BINARY is SCDO_0000704 Class
BINARY SubClassOf SCDO_0000704 CMO_0000094
BINARY is SCDO_0000705 Class
BINARY is SCDO_0000709 Class
BINARY SubClassOf SCDO_0000709 SCDO_0000930
BINARY is SCDO_0000710 Class
BINARY SubClassOf SCDO_0000710 SCDO_0000376,
BINARY SubClassOf SCDO_0000710 SCDO_0000474_some_SCDO_0000657
BINARY is SCDO_0000711 Class
BINARY SubClassOf SCDO_0000711 NCIT_C19332,
BINARY SubClassOf SCDO_0000711 SCDO_0001090,
BINARY SubClassOf SCDO_0000711 SCDO_1000157,
BINARY SubClassOf SCDO_0000711 SCDO_0001297_some_SCDO_0000304
BINARY is SCDO_0000725 Class
BINARY SubClassOf SCDO_0000725 NCIT_C91105,
BINARY SubClassOf SCDO_0000725 SCDO_0000953,
BINARY SubClassOf SCDO_0000725 SCDO_1000033,
BINARY SubClassOf SCDO_0000725 SCDO_0001297_some_SCDO_0000304
BINARY is SCDO_0000726 Class
BINARY SubClassOf SCDO_0000726 SCDO_0000951
BINARY is SCDO_0000728 Class
BINARY SubClassOf SCDO_0000728 SCDO_0000379
BINARY is SCDO_0000737 Class
BINARY SubClassOf SCDO_0000737 SCDO_0000951
BINARY is SCDO_0000738 Class
BINARY SubClassOf SCDO_0000738 SCDO_0000948
BINARY is SCDO_0000740 Class
BINARY SubClassOf SCDO_0000740 NCIT_C19332,
BINARY SubClassOf SCDO_0000740 SCDO_1000157,
BINARY SubClassOf SCDO_0000740 SCDO_0001297_some_NCIT_C17357,
BINARY SubClassOf SCDO_0000740 SCDO_0001297_some_SCDO_0000304
BINARY is SCDO_0000743 Class
BINARY SubClassOf SCDO_0000743 HP_0002715
BINARY is SCDO_0000746 Class
BINARY SubClassOf SCDO_0000746 NCIT_C17047,
BINARY SubClassOf SCDO_0000746 SCDO_1000015_some_NCIT_C17047
BINARY is SCDO_0000747 Class
BINARY SubClassOf SCDO_0000747 SCDO_0000437
BINARY is SCDO_0000748 Class
BINARY SubClassOf SCDO_0000748 SCDO_0000122
BINARY is SCDO_0000753 Class
BINARY SubClassOf SCDO_0000753 OGMS_0000047
BINARY is SCDO_0000760 Class
BINARY SubClassOf SCDO_0000760 NCIT_C91105,
BINARY SubClassOf SCDO_0000760 SCDO_1000033
BINARY is SCDO_0000762 Class
BINARY SubClassOf SCDO_0000762 OBI_0001138
BINARY is SCDO_0000763 Class
BINARY SubClassOf SCDO_0000763 SCDO_0000900
BINARY is SCDO_0000765 Class
BINARY SubClassOf SCDO_0000765 SCDO_0001000
BINARY is SCDO_0000771 Class
BINARY is SCDO_0000775 Class
BINARY SubClassOf SCDO_0000775 SCDO_0300005
BINARY is SCDO_0000776 Class
BINARY SubClassOf SCDO_0000776 SCDO_0000951
BINARY is SCDO_0000777 Class
BINARY SubClassOf SCDO_0000777 SCDO_1000268
BINARY is SCDO_0000791 Class
BINARY SubClassOf SCDO_0000791 CHEBI_23888,
BINARY SubClassOf SCDO_0000791 SCDO_0001129
BINARY is SCDO_0000796 Class
BINARY is SCDO_0000797 Class
BINARY is SCDO_0000799 Class
BINARY SubClassOf SCDO_0000799 SCDO_0000895
BINARY is SCDO_0000801 Class
BINARY SubClassOf SCDO_0000801 SCDO_0000978
BINARY is SCDO_0000808 Class
BINARY SubClassOf SCDO_0000808 HP_0000079
BINARY is SCDO_0000809 Class
BINARY SubClassOf SCDO_0000809 SCDO_0000050
BINARY is SCDO_0000810 Class
BINARY SubClassOf SCDO_0000810 NCIT_C16612
BINARY is SCDO_0000812 Class
BINARY SubClassOf SCDO_0000812 HP_0002086
BINARY is SCDO_0000822 Class
BINARY SubClassOf SCDO_0000822 SCDO_0000978
BINARY is SCDO_0000828 Class
BINARY is SCDO_0000833 Class
BINARY SubClassOf SCDO_0000833 SCDO_0001133
BINARY is SCDO_0000834 Class
BINARY SubClassOf SCDO_0000834 SCDO_0000376,
BINARY SubClassOf SCDO_0000834 SCDO_1000191_some_NCIT_C101217,
BINARY SubClassOf SCDO_0000834 SCDO_1000191_some_SCDO_0000835
BINARY is SCDO_0000835 Class
BINARY is SCDO_0000839 Class
BINARY SubClassOf SCDO_0000839 HP_0000924
BINARY is SCDO_0000840 Class
BINARY SubClassOf SCDO_0000840 HP_0000924,
BINARY SubClassOf SCDO_0000840 IDO_0000586,
BINARY SubClassOf SCDO_0000840 SCDO_0000664_some_NCIT_C258,
BINARY SubClassOf SCDO_0000840 SCDO_0000664_some_SCDO_1000017,
BINARY SubClassOf SCDO_0000840 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf SCDO_0000840 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf SCDO_0000840 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000840 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf SCDO_0000840 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf SCDO_0000840 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000840 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf SCDO_0000840 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf SCDO_0000840 SCDO_1110663_some_SCDO_1000152
BINARY is SCDO_0000851 Class
BINARY SubClassOf SCDO_0000851 HP_0025142
BINARY is SCDO_0000852 Class
BINARY SubClassOf SCDO_0000852 SCDO_0000900
BINARY is SCDO_0000866 Class
BINARY SubClassOf SCDO_0000866 OBI_0000925
BINARY is SCDO_0000869 Class
BINARY SubClassOf SCDO_0000869 SCDO_0000487,
BINARY SubClassOf SCDO_0000869 SCDO_0000746
BINARY is SCDO_0000873 Class
BINARY SubClassOf SCDO_0000873 SCDO_0000760
BINARY is SCDO_0000876 Class
BINARY SubClassOf SCDO_0000876 SCDO_0000951,
BINARY SubClassOf SCDO_0000876 SCDO_1000297,
BINARY SubClassOf SCDO_0000876 SCDO_0001297_some_SCDO_0000304
BINARY is SCDO_0000885 Class
BINARY is SCDO_0000895 Class
BINARY SubClassOf SCDO_0000895 HP_0000118,
BINARY SubClassOf SCDO_0000895 OGMS_0000028,
BINARY SubClassOf SCDO_0000895 SCDO_1000005_some_HP_0011904,
BINARY SubClassOf SCDO_0000895 SCDO_1000005_some_SCDO_0000042,
BINARY SubClassOf SCDO_0000895 SCDO_1000005_some_SCDO_0000580,
BINARY SubClassOf SCDO_0000895 SCDO_1000005_some_SCDO_0001386,
BINARY SubClassOf SCDO_0000895 SCDO_1000005_some_SCDO_0008713,
BINARY SubClassOf SCDO_0000895 SCDO_1000005_some_SCDO_1000060,
BINARY SubClassOf SCDO_0000895 SCDO_1000005_some_SCDO_1000061,
BINARY SubClassOf SCDO_0000895 SCDO_1000005_some_SCDO_1000707,
BINARY SubClassOf SCDO_0000895 SCDO_1000015_some_SCDO_0000952,
BINARY SubClassOf SCDO_0000895 SCDO_1000202_some_SCDO_1000060
BINARY is SCDO_0000897 Class
BINARY SubClassOf SCDO_0000897 SCDO_0000435
BINARY is SCDO_0000898 Class
BINARY is SCDO_0000900 Class
BINARY SubClassOf SCDO_0000900 NCIT_C17047,
BINARY SubClassOf SCDO_0000900 SCDO_1000015_some_NCIT_C17047
BINARY is SCDO_0000903 Class
BINARY SubClassOf SCDO_0000903 SCDO_0000978
BINARY is SCDO_0000905 Class
BINARY SubClassOf SCDO_0000905 SCDO_0300004
BINARY is SCDO_0000908 Class
BINARY SubClassOf SCDO_0000908 SCDO_0000833
BINARY is SCDO_0000922 Class
BINARY SubClassOf SCDO_0000922 SCDO_0001152
BINARY is SCDO_0000923 Class
BINARY SubClassOf SCDO_0000923 SCDO_0000954
BINARY is SCDO_0000924 Class
BINARY SubClassOf SCDO_0000924 SCDO_0000494
BINARY is SCDO_0000930 Class
BINARY SubClassOf SCDO_0000930 CHEBI_23888,
BINARY SubClassOf SCDO_0000930 SCDO_0000922,
BINARY SubClassOf SCDO_0000930 SCDO_1000018_some_MP_0002412,
BINARY SubClassOf SCDO_0000930 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf SCDO_0000930 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000930 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf SCDO_0000930 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000930 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf SCDO_0000930 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf SCDO_0000930 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf SCDO_0000930 SCDO_1110663_some_SCDO_1000153,
BINARY SubClassOf SCDO_0000930 SCDO_1110663_some_SCDO_1000154
BINARY is SCDO_0000931 Class
BINARY SubClassOf SCDO_0000931 SCDO_0000263
BINARY is SCDO_0000932 Class
BINARY is SCDO_0000934 Class
BINARY SubClassOf SCDO_0000934 SCDO_0000947
BINARY is SCDO_0000937 Class
BINARY SubClassOf SCDO_0000937 SCDO_0000746
BINARY is SCDO_0000938 Class
BINARY SubClassOf SCDO_0000938 SCDO_0000299,
BINARY SubClassOf SCDO_0000938 SCDO_0000746
BINARY is SCDO_0000940 Class
BINARY SubClassOf SCDO_0000940 SCDO_0001129,
BINARY SubClassOf SCDO_0000940 SCDO_1000018_some_SCDO_0000360,
BINARY SubClassOf SCDO_0000940 SCDO_1110663_some_SCDO_1000149
BINARY is SCDO_0000943 Class
BINARY is SCDO_0000944 Class
BINARY SubClassOf SCDO_0000944 SCDO_0000376,
