BINARY is BFO_0000050 ObjectProperty
BINARY is Orphanet_96055 Class
BINARY SubClassOf Orphanet_96055 Orphanet_377789,
BINARY SubClassOf Orphanet_96055 Orphanet_557493,
BINARY SubClassOf Orphanet_96055 BFO_0000050_some_Orphanet_98132
BINARY is Orphanet_96059 Class
BINARY SubClassOf Orphanet_96059 Orphanet_377789,
BINARY SubClassOf Orphanet_96059 Orphanet_557493,
BINARY SubClassOf Orphanet_96059 BFO_0000050_some_Orphanet_98131
BINARY is Orphanet_96060 Class
BINARY SubClassOf Orphanet_96060 Orphanet_377789,
BINARY SubClassOf Orphanet_96060 Orphanet_557493,
BINARY SubClassOf Orphanet_96060 BFO_0000050_some_Orphanet_98131
BINARY is Orphanet_96061 Class
BINARY SubClassOf Orphanet_96061 Orphanet_377789,
BINARY SubClassOf Orphanet_96061 Orphanet_557493,
BINARY SubClassOf Orphanet_96061 BFO_0000050_some_Orphanet_98131
BINARY is Orphanet_96063 Class
BINARY SubClassOf Orphanet_96063 Orphanet_377789,
BINARY SubClassOf Orphanet_96063 Orphanet_557493,
BINARY SubClassOf Orphanet_96063 BFO_0000050_some_Orphanet_98131
BINARY is Orphanet_96068 Class
BINARY SubClassOf Orphanet_96068 Orphanet_377789,
BINARY SubClassOf Orphanet_96068 Orphanet_557493,
BINARY SubClassOf Orphanet_96068 BFO_0000050_some_Orphanet_98131
BINARY is Orphanet_96069 Class
BINARY SubClassOf Orphanet_96069 Orphanet_377789,
BINARY SubClassOf Orphanet_96069 Orphanet_557493,
BINARY SubClassOf Orphanet_96069 BFO_0000050_some_Orphanet_264431
BINARY is Orphanet_96070 Class
BINARY SubClassOf Orphanet_96070 Orphanet_377789,
BINARY SubClassOf Orphanet_96070 Orphanet_557493,
BINARY SubClassOf Orphanet_96070 BFO_0000050_some_Orphanet_262698,
BINARY SubClassOf Orphanet_96070 BFO_0000050_some_Orphanet_98642
BINARY is Orphanet_96071 Class
BINARY SubClassOf Orphanet_96071 Orphanet_377789,
BINARY SubClassOf Orphanet_96071 Orphanet_557493,
BINARY SubClassOf Orphanet_96071 BFO_0000050_some_Orphanet_262707
BINARY is Orphanet_96072 Class
BINARY SubClassOf Orphanet_96072 Orphanet_377789,
BINARY SubClassOf Orphanet_96072 Orphanet_557493,
BINARY SubClassOf Orphanet_96072 BFO_0000050_some_Orphanet_262716,
BINARY SubClassOf Orphanet_96072 BFO_0000050_some_Orphanet_93461
BINARY is Orphanet_96074 Class
BINARY SubClassOf Orphanet_96074 Orphanet_377789,
BINARY SubClassOf Orphanet_96074 Orphanet_557493,
BINARY SubClassOf Orphanet_96074 BFO_0000050_some_Orphanet_262749
BINARY is Orphanet_96076 Class
BINARY SubClassOf Orphanet_96076 Orphanet_557494,
BINARY SubClassOf Orphanet_96076 BFO_0000050_some_Orphanet_116,
BINARY SubClassOf Orphanet_96076 BFO_0000050_some_Orphanet_262785
BINARY is Orphanet_96078 Class
BINARY SubClassOf Orphanet_96078 Orphanet_377789,
BINARY SubClassOf Orphanet_96078 Orphanet_557493,
BINARY SubClassOf Orphanet_96078 BFO_0000050_some_Orphanet_262794
BINARY is Orphanet_96092 Class
BINARY SubClassOf Orphanet_96092 Orphanet_377789,
BINARY SubClassOf Orphanet_96092 Orphanet_557493,
BINARY SubClassOf Orphanet_96092 BFO_0000050_some_Orphanet_263708
BINARY is Orphanet_96094 Class
BINARY SubClassOf Orphanet_96094 Orphanet_377789,
BINARY SubClassOf Orphanet_96094 Orphanet_557493,
BINARY SubClassOf Orphanet_96094 BFO_0000050_some_Orphanet_262842
BINARY is Orphanet_96095 Class
BINARY SubClassOf Orphanet_96095 Orphanet_377789,
BINARY SubClassOf Orphanet_96095 Orphanet_557493,
BINARY SubClassOf Orphanet_96095 BFO_0000050_some_Orphanet_262851,
BINARY SubClassOf Orphanet_96095 BFO_0000050_some_Orphanet_98642
BINARY is Orphanet_96096 Class
BINARY SubClassOf Orphanet_96096 Orphanet_377789,
BINARY SubClassOf Orphanet_96096 Orphanet_557493,
BINARY SubClassOf Orphanet_96096 BFO_0000050_some_Orphanet_262860
BINARY is Orphanet_96097 Class
BINARY SubClassOf Orphanet_96097 Orphanet_377789,
BINARY SubClassOf Orphanet_96097 Orphanet_557493,
BINARY SubClassOf Orphanet_96097 BFO_0000050_some_Orphanet_262869
BINARY is Orphanet_96098 Class
BINARY SubClassOf Orphanet_96098 Orphanet_377789,
BINARY SubClassOf Orphanet_96098 Orphanet_557493,
BINARY SubClassOf Orphanet_96098 BFO_0000050_some_Orphanet_262878
BINARY is Orphanet_96100 Class
BINARY SubClassOf Orphanet_96100 Orphanet_377789,
BINARY SubClassOf Orphanet_96100 Orphanet_557493,
BINARY SubClassOf Orphanet_96100 BFO_0000050_some_Orphanet_262896
BINARY is Orphanet_96101 Class
BINARY SubClassOf Orphanet_96101 Orphanet_377789,
BINARY SubClassOf Orphanet_96101 Orphanet_557493,
BINARY SubClassOf Orphanet_96101 BFO_0000050_some_Orphanet_262905
BINARY is Orphanet_96102 Class
BINARY SubClassOf Orphanet_96102 Orphanet_377789,
BINARY SubClassOf Orphanet_96102 Orphanet_557493,
BINARY SubClassOf Orphanet_96102 BFO_0000050_some_Orphanet_262914,
BINARY SubClassOf Orphanet_96102 BFO_0000050_some_Orphanet_98642
BINARY is Orphanet_96103 Class
BINARY SubClassOf Orphanet_96103 Orphanet_377789,
BINARY SubClassOf Orphanet_96103 Orphanet_557493,
BINARY SubClassOf Orphanet_96103 BFO_0000050_some_Orphanet_262923
BINARY is Orphanet_96105 Class
BINARY SubClassOf Orphanet_96105 Orphanet_377789,
BINARY SubClassOf Orphanet_96105 Orphanet_557493,
BINARY SubClassOf Orphanet_96105 BFO_0000050_some_Orphanet_262932
BINARY is Orphanet_96106 Class
BINARY SubClassOf Orphanet_96106 Orphanet_377789,
BINARY SubClassOf Orphanet_96106 Orphanet_557493,
BINARY SubClassOf Orphanet_96106 BFO_0000050_some_Orphanet_262959
BINARY is Orphanet_96107 Class
BINARY SubClassOf Orphanet_96107 Orphanet_377789,
BINARY SubClassOf Orphanet_96107 Orphanet_557493,
BINARY SubClassOf Orphanet_96107 BFO_0000050_some_Orphanet_262995
BINARY is Orphanet_96109 Class
BINARY SubClassOf Orphanet_96109 Orphanet_377789,
BINARY SubClassOf Orphanet_96109 Orphanet_557493,
BINARY SubClassOf Orphanet_96109 BFO_0000050_some_Orphanet_263004
BINARY is Orphanet_96112 Class
BINARY SubClassOf Orphanet_96112 Orphanet_377789,
BINARY SubClassOf Orphanet_96112 Orphanet_557493,
BINARY SubClassOf Orphanet_96112 BFO_0000050_some_Orphanet_262905
BINARY is Orphanet_96121 Class
BINARY SubClassOf Orphanet_96121 Orphanet_377789,
BINARY SubClassOf Orphanet_96121 Orphanet_557493,
BINARY SubClassOf Orphanet_96121 BFO_0000050_some_Orphanet_262887
BINARY is Orphanet_96123 Class
BINARY SubClassOf Orphanet_96123 Orphanet_377789,
BINARY SubClassOf Orphanet_96123 Orphanet_557493,
BINARY SubClassOf Orphanet_96123 BFO_0000050_some_Orphanet_98141
BINARY is Orphanet_96125 Class
BINARY SubClassOf Orphanet_96125 Orphanet_377789,
BINARY SubClassOf Orphanet_96125 Orphanet_557493,
BINARY SubClassOf Orphanet_96125 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_96125 BFO_0000050_some_Orphanet_261902,
BINARY SubClassOf Orphanet_96125 BFO_0000050_some_Orphanet_519276,
BINARY SubClassOf Orphanet_96125 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_96125 BFO_0000050_some_Orphanet_98638
BINARY is Orphanet_96126 Class
BINARY SubClassOf Orphanet_96126 Orphanet_377789,
BINARY SubClassOf Orphanet_96126 Orphanet_557493,
BINARY SubClassOf Orphanet_96126 BFO_0000050_some_Orphanet_261911
BINARY is Orphanet_96129 Class
BINARY SubClassOf Orphanet_96129 Orphanet_377789,
BINARY SubClassOf Orphanet_96129 Orphanet_557493,
BINARY SubClassOf Orphanet_96129 BFO_0000050_some_Orphanet_261983
BINARY is Orphanet_96145 Class
BINARY SubClassOf Orphanet_96145 Orphanet_377789,
BINARY SubClassOf Orphanet_96145 Orphanet_557493,
BINARY SubClassOf Orphanet_96145 BFO_0000050_some_Orphanet_262029
BINARY is Orphanet_96147 Class
BINARY SubClassOf Orphanet_96147 Orphanet_557494,
BINARY SubClassOf Orphanet_96147 BFO_0000050_some_Orphanet_166469,
BINARY SubClassOf Orphanet_96147 BFO_0000050_some_Orphanet_261494,
BINARY SubClassOf Orphanet_96147 BFO_0000050_some_Orphanet_262074
BINARY is Orphanet_96148 Class
BINARY SubClassOf Orphanet_96148 Orphanet_377789,
BINARY SubClassOf Orphanet_96148 Orphanet_557493,
BINARY SubClassOf Orphanet_96148 BFO_0000050_some_Orphanet_262083
BINARY is Orphanet_96149 Class
BINARY SubClassOf Orphanet_96149 Orphanet_377789,
BINARY SubClassOf Orphanet_96149 Orphanet_557493,
BINARY SubClassOf Orphanet_96149 BFO_0000050_some_Orphanet_261821
BINARY is Orphanet_96150 Class
BINARY SubClassOf Orphanet_96150 Orphanet_377789,
BINARY SubClassOf Orphanet_96150 Orphanet_557493,
BINARY SubClassOf Orphanet_96150 BFO_0000050_some_Orphanet_262110
BINARY is Orphanet_96160 Class
BINARY SubClassOf Orphanet_96160 Orphanet_377789,
BINARY SubClassOf Orphanet_96160 Orphanet_557493,
BINARY SubClassOf Orphanet_96160 BFO_0000050_some_Orphanet_261821
BINARY is Orphanet_96167 Class
BINARY SubClassOf Orphanet_96167 Orphanet_377789,
BINARY SubClassOf Orphanet_96167 Orphanet_557493,
BINARY SubClassOf Orphanet_96167 BFO_0000050_some_Orphanet_263708
BINARY is Orphanet_96168 Class
BINARY SubClassOf Orphanet_96168 Orphanet_377789,
BINARY SubClassOf Orphanet_96168 Orphanet_557493,
BINARY SubClassOf Orphanet_96168 BFO_0000050_some_Orphanet_262101,
BINARY SubClassOf Orphanet_96168 BFO_0000050_some_Orphanet_98642
BINARY is Orphanet_96169 Class
BINARY SubClassOf Orphanet_96169 Orphanet_377789,
BINARY SubClassOf Orphanet_96169 Orphanet_557493,
BINARY SubClassOf Orphanet_96169 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_96169 BFO_0000050_some_Orphanet_139393,
BINARY SubClassOf Orphanet_96169 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_96170 Class
BINARY SubClassOf Orphanet_96170 Orphanet_377789,
BINARY SubClassOf Orphanet_96170 Orphanet_557493,
BINARY SubClassOf Orphanet_96170 BFO_0000050_some_Orphanet_108979,
BINARY SubClassOf Orphanet_96170 BFO_0000050_some_Orphanet_180779,
BINARY SubClassOf Orphanet_96170 BFO_0000050_some_Orphanet_263708
BINARY is Orphanet_96171 Class
BINARY SubClassOf Orphanet_96171 Orphanet_377789,
BINARY SubClassOf Orphanet_96171 Orphanet_557493,
BINARY SubClassOf Orphanet_96171 BFO_0000050_some_Orphanet_363203
BINARY is Orphanet_96172 Class
BINARY SubClassOf Orphanet_96172 Orphanet_377789,
BINARY SubClassOf Orphanet_96172 Orphanet_557493,
BINARY SubClassOf Orphanet_96172 BFO_0000050_some_Orphanet_363203
BINARY is Orphanet_96173 Class
BINARY SubClassOf Orphanet_96173 Orphanet_377789,
BINARY SubClassOf Orphanet_96173 Orphanet_557493,
BINARY SubClassOf Orphanet_96173 BFO_0000050_some_Orphanet_363203
BINARY is Orphanet_96175 Class
BINARY SubClassOf Orphanet_96175 Orphanet_377789,
BINARY SubClassOf Orphanet_96175 Orphanet_557493,
BINARY SubClassOf Orphanet_96175 BFO_0000050_some_Orphanet_363203
BINARY is Orphanet_96176 Class
BINARY SubClassOf Orphanet_96176 Orphanet_377789,
BINARY SubClassOf Orphanet_96176 Orphanet_557493,
BINARY SubClassOf Orphanet_96176 BFO_0000050_some_Orphanet_117573,
BINARY SubClassOf Orphanet_96176 BFO_0000050_some_Orphanet_363203
BINARY is Orphanet_96177 Class
BINARY SubClassOf Orphanet_96177 Orphanet_377789,
BINARY SubClassOf Orphanet_96177 Orphanet_557493,
BINARY SubClassOf Orphanet_96177 BFO_0000050_some_Orphanet_363203
BINARY is Orphanet_96178 Class
BINARY SubClassOf Orphanet_96178 Orphanet_377789,
BINARY SubClassOf Orphanet_96178 Orphanet_557493,
BINARY SubClassOf Orphanet_96178 BFO_0000050_some_Orphanet_363203
BINARY is Orphanet_96179 Class
BINARY SubClassOf Orphanet_96179 Orphanet_377789,
BINARY SubClassOf Orphanet_96179 Orphanet_557493,
BINARY SubClassOf Orphanet_96179 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96180 Class
BINARY SubClassOf Orphanet_96180 Orphanet_377789,
BINARY SubClassOf Orphanet_96180 Orphanet_557493,
BINARY SubClassOf Orphanet_96180 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96181 Class
BINARY SubClassOf Orphanet_96181 Orphanet_377789,
BINARY SubClassOf Orphanet_96181 Orphanet_557493,
BINARY SubClassOf Orphanet_96181 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96182 Class
BINARY SubClassOf Orphanet_96182 Orphanet_557494,
BINARY SubClassOf Orphanet_96182 BFO_0000050_some_Orphanet_813,
BINARY SubClassOf Orphanet_96182 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96183 Class
BINARY SubClassOf Orphanet_96183 Orphanet_377789,
BINARY SubClassOf Orphanet_96183 Orphanet_557493,
BINARY SubClassOf Orphanet_96183 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96184 Class
BINARY SubClassOf Orphanet_96184 Orphanet_557494,
BINARY SubClassOf Orphanet_96184 BFO_0000050_some_Orphanet_254516,
BINARY SubClassOf Orphanet_96184 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96185 Class
BINARY SubClassOf Orphanet_96185 Orphanet_377789,
BINARY SubClassOf Orphanet_96185 Orphanet_557493,
BINARY SubClassOf Orphanet_96185 BFO_0000050_some_Orphanet_117573,
BINARY SubClassOf Orphanet_96185 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96186 Class
BINARY SubClassOf Orphanet_96186 Orphanet_377789,
BINARY SubClassOf Orphanet_96186 Orphanet_557493,
BINARY SubClassOf Orphanet_96186 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96187 Class
BINARY SubClassOf Orphanet_96187 Orphanet_377789,
BINARY SubClassOf Orphanet_96187 Orphanet_557493,
BINARY SubClassOf Orphanet_96187 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96188 Class
BINARY SubClassOf Orphanet_96188 Orphanet_377789,
BINARY SubClassOf Orphanet_96188 Orphanet_557493,
BINARY SubClassOf Orphanet_96188 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_96190 Class
BINARY SubClassOf Orphanet_96190 Orphanet_377789,
BINARY SubClassOf Orphanet_96190 Orphanet_557493,
BINARY SubClassOf Orphanet_96190 BFO_0000050_some_Orphanet_98154
BINARY is Orphanet_96191 Class
BINARY SubClassOf Orphanet_96191 Orphanet_377789,
BINARY SubClassOf Orphanet_96191 Orphanet_557493,
BINARY SubClassOf Orphanet_96191 BFO_0000050_some_Orphanet_98154
BINARY is Orphanet_96192 Class
BINARY SubClassOf Orphanet_96192 Orphanet_377789,
BINARY SubClassOf Orphanet_96192 Orphanet_557493,
BINARY SubClassOf Orphanet_96192 BFO_0000050_some_Orphanet_98154
BINARY is Orphanet_96193 Class
BINARY SubClassOf Orphanet_96193 Orphanet_557494,
BINARY SubClassOf Orphanet_96193 BFO_0000050_some_Orphanet_116,
BINARY SubClassOf Orphanet_96193 BFO_0000050_some_Orphanet_98154
BINARY is Orphanet_96194 Class
BINARY SubClassOf Orphanet_96194 Orphanet_377789,
BINARY SubClassOf Orphanet_96194 Orphanet_557493,
BINARY SubClassOf Orphanet_96194 BFO_0000050_some_Orphanet_98154
BINARY is Orphanet_96195 Class
BINARY SubClassOf Orphanet_96195 Orphanet_377789,
BINARY SubClassOf Orphanet_96195 Orphanet_557493,
BINARY SubClassOf Orphanet_96195 BFO_0000050_some_Orphanet_98154
BINARY is Orphanet_96201 Class
BINARY SubClassOf Orphanet_96201 Orphanet_377789,
BINARY SubClassOf Orphanet_96201 Orphanet_557493,
BINARY SubClassOf Orphanet_96201 BFO_0000050_some_Orphanet_399853,
BINARY SubClassOf Orphanet_96201 BFO_0000050_some_Orphanet_400022,
BINARY SubClassOf Orphanet_96201 BFO_0000050_some_Orphanet_485382,
BINARY SubClassOf Orphanet_96201 BFO_0000050_some_Orphanet_95710,
BINARY SubClassOf Orphanet_96201 BFO_0000050_some_Orphanet_98159
BINARY is Orphanet_96210 Class
BINARY SubClassOf Orphanet_96210 Orphanet_466084,
BINARY SubClassOf Orphanet_96210 Orphanet_557492
BINARY is Orphanet_96253 Class
BINARY SubClassOf Orphanet_96253 Orphanet_377788,
BINARY SubClassOf Orphanet_96253 Orphanet_557493,
BINARY SubClassOf Orphanet_96253 BFO_0000050_some_Orphanet_314753,
BINARY SubClassOf Orphanet_96253 BFO_0000050_some_Orphanet_99892
BINARY is Orphanet_96256 Class
BINARY SubClassOf Orphanet_96256 Orphanet_314753,
BINARY SubClassOf Orphanet_96256 Orphanet_557492
BINARY is Orphanet_96263 Class
BINARY SubClassOf Orphanet_96263 Orphanet_377789,
BINARY SubClassOf Orphanet_96263 Orphanet_557493,
BINARY SubClassOf Orphanet_96263 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_96263 BFO_0000050_some_Orphanet_165707,
BINARY SubClassOf Orphanet_96263 BFO_0000050_some_Orphanet_263720,
BINARY SubClassOf Orphanet_96263 BFO_0000050_some_Orphanet_325546,
BINARY SubClassOf Orphanet_96263 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_96263 BFO_0000050_some_Orphanet_98313
BINARY is Orphanet_96264 Class
BINARY SubClassOf Orphanet_96264 Orphanet_377789,
BINARY SubClassOf Orphanet_96264 Orphanet_557493,
BINARY SubClassOf Orphanet_96264 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_96264 BFO_0000050_some_Orphanet_165707,
BINARY SubClassOf Orphanet_96264 BFO_0000050_some_Orphanet_263720,
BINARY SubClassOf Orphanet_96264 BFO_0000050_some_Orphanet_325546,
BINARY SubClassOf Orphanet_96264 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_96264 BFO_0000050_some_Orphanet_98313
BINARY is Orphanet_96265 Class
BINARY SubClassOf Orphanet_96265 Orphanet_557494,
BINARY SubClassOf Orphanet_96265 BFO_0000050_some_Orphanet_755
BINARY is Orphanet_96266 Class
BINARY SubClassOf Orphanet_96266 Orphanet_557494,
BINARY SubClassOf Orphanet_96266 BFO_0000050_some_Orphanet_755
BINARY is Orphanet_96269 Class
BINARY SubClassOf Orphanet_96269 Orphanet_377791,
BINARY SubClassOf Orphanet_96269 Orphanet_557493,
BINARY SubClassOf Orphanet_96269 BFO_0000050_some_Orphanet_180151
BINARY is Orphanet_963 Class
BINARY SubClassOf Orphanet_963 Orphanet_377788,
BINARY SubClassOf Orphanet_963 Orphanet_557493,
BINARY SubClassOf Orphanet_963 BFO_0000050_some_Orphanet_399831,
BINARY SubClassOf Orphanet_963 BFO_0000050_some_Orphanet_96256
BINARY is Orphanet_96321 Class
BINARY SubClassOf Orphanet_96321 Orphanet_557492,
BINARY SubClassOf Orphanet_96321 Orphanet_68335
BINARY is Orphanet_96325 Class
BINARY SubClassOf Orphanet_96325 Orphanet_557492,
BINARY SubClassOf Orphanet_96325 Orphanet_98158
BINARY is Orphanet_96333 Class
BINARY SubClassOf Orphanet_96333 Orphanet_155832,
BINARY SubClassOf Orphanet_96333 Orphanet_557492,
BINARY SubClassOf Orphanet_96333 Orphanet_98036
BINARY is Orphanet_96334 Class
BINARY SubClassOf Orphanet_96334 Orphanet_557494,
BINARY SubClassOf Orphanet_96334 BFO_0000050_some_Orphanet_254519,
BINARY SubClassOf Orphanet_96334 BFO_0000050_some_Orphanet_98154
BINARY is Orphanet_96344 Class
BINARY SubClassOf Orphanet_96344 Orphanet_557492
BINARY is Orphanet_96346 Class
BINARY SubClassOf Orphanet_96346 Orphanet_183545,
BINARY SubClassOf Orphanet_96346 Orphanet_506216,
BINARY SubClassOf Orphanet_96346 Orphanet_557492,
BINARY SubClassOf Orphanet_96346 Orphanet_98039
BINARY is Orphanet_968 Class
BINARY SubClassOf Orphanet_968 Orphanet_377789,
BINARY SubClassOf Orphanet_968 Orphanet_557493,
BINARY SubClassOf Orphanet_968 BFO_0000050_some_Orphanet_93437
BINARY is Orphanet_969 Class
BINARY SubClassOf Orphanet_969 Orphanet_377789,
BINARY SubClassOf Orphanet_969 Orphanet_557493,
BINARY SubClassOf Orphanet_969 BFO_0000050_some_Orphanet_93436
BINARY is Orphanet_97 Class
BINARY SubClassOf Orphanet_97 Orphanet_377788,
BINARY SubClassOf Orphanet_97 Orphanet_557493,
BINARY SubClassOf Orphanet_97 BFO_0000050_some_Orphanet_211062,
BINARY SubClassOf Orphanet_97 BFO_0000050_some_Orphanet_98745
BINARY is Orphanet_970 Class
BINARY SubClassOf Orphanet_970 Orphanet_377788,
BINARY SubClassOf Orphanet_970 Orphanet_557493,
BINARY SubClassOf Orphanet_970 BFO_0000050_some_Orphanet_140477
BINARY is Orphanet_971 Class
BINARY SubClassOf Orphanet_971 Orphanet_377789,
BINARY SubClassOf Orphanet_971 Orphanet_557493,
BINARY SubClassOf Orphanet_971 BFO_0000050_some_Orphanet_102285,
BINARY SubClassOf Orphanet_971 BFO_0000050_some_Orphanet_330206,
BINARY SubClassOf Orphanet_971 BFO_0000050_some_Orphanet_93547
BINARY is Orphanet_97120 Class
BINARY SubClassOf Orphanet_97120 Orphanet_109007,
BINARY SubClassOf Orphanet_97120 Orphanet_557492
BINARY is Orphanet_972 Class
BINARY SubClassOf Orphanet_972 Orphanet_377788,
BINARY SubClassOf Orphanet_972 Orphanet_557493,
BINARY SubClassOf Orphanet_972 BFO_0000050_some_Orphanet_206656,
BINARY SubClassOf Orphanet_972 BFO_0000050_some_Orphanet_98741
BINARY is Orphanet_97214 Class
BINARY SubClassOf Orphanet_97214 Orphanet_377789,
BINARY SubClassOf Orphanet_97214 Orphanet_557493,
BINARY SubClassOf Orphanet_97214 BFO_0000050_some_Orphanet_275803
BINARY is Orphanet_97229 Class
BINARY SubClassOf Orphanet_97229 Orphanet_377789,
BINARY SubClassOf Orphanet_97229 Orphanet_557493,
BINARY SubClassOf Orphanet_97229 BFO_0000050_some_Orphanet_206704,
BINARY SubClassOf Orphanet_97229 BFO_0000050_some_Orphanet_441434,
BINARY SubClassOf Orphanet_97229 BFO_0000050_some_Orphanet_90642
BINARY is Orphanet_97230 Class
BINARY SubClassOf Orphanet_97230 Orphanet_377788,
BINARY SubClassOf Orphanet_97230 Orphanet_557493,
BINARY SubClassOf Orphanet_97230 BFO_0000050_some_Orphanet_79390
BINARY is Orphanet_97232 Class
BINARY SubClassOf Orphanet_97232 Orphanet_377788,
BINARY SubClassOf Orphanet_97232 Orphanet_557493,
BINARY SubClassOf Orphanet_97232 BFO_0000050_some_Orphanet_97245
BINARY is Orphanet_97234 Class
BINARY SubClassOf Orphanet_97234 Orphanet_377788,
BINARY SubClassOf Orphanet_97234 Orphanet_557493,
BINARY SubClassOf Orphanet_97234 BFO_0000050_some_Orphanet_206959,
BINARY SubClassOf Orphanet_97234 BFO_0000050_some_Orphanet_79201
BINARY is Orphanet_97238 Class
BINARY SubClassOf Orphanet_97238 Orphanet_377788,
BINARY SubClassOf Orphanet_97238 Orphanet_557493,
BINARY SubClassOf Orphanet_97238 BFO_0000050_some_Orphanet_206656,
BINARY SubClassOf Orphanet_97238 BFO_0000050_some_Orphanet_207078
BINARY is Orphanet_97239 Class
BINARY SubClassOf Orphanet_97239 Orphanet_377788,
BINARY SubClassOf Orphanet_97239 Orphanet_557493,
BINARY SubClassOf Orphanet_97239 BFO_0000050_some_Orphanet_97245
BINARY is Orphanet_97240 Class
BINARY SubClassOf Orphanet_97240 Orphanet_377788,
BINARY SubClassOf Orphanet_97240 Orphanet_557493,
BINARY SubClassOf Orphanet_97240 BFO_0000050_some_Orphanet_97245
BINARY is Orphanet_97242 Class
BINARY SubClassOf Orphanet_97242 Orphanet_557492,
BINARY SubClassOf Orphanet_97242 Orphanet_98473
BINARY is Orphanet_97244 Class
BINARY SubClassOf Orphanet_97244 Orphanet_377788,
BINARY SubClassOf Orphanet_97244 Orphanet_557493,
BINARY SubClassOf Orphanet_97244 BFO_0000050_some_Orphanet_209041,
BINARY SubClassOf Orphanet_97244 BFO_0000050_some_Orphanet_209193,
BINARY SubClassOf Orphanet_97244 BFO_0000050_some_Orphanet_97242
BINARY is Orphanet_97245 Class
BINARY SubClassOf Orphanet_97245 Orphanet_206656,
BINARY SubClassOf Orphanet_97245 Orphanet_557492
BINARY is Orphanet_97249 Class
BINARY SubClassOf Orphanet_97249 Orphanet_377789,
BINARY SubClassOf Orphanet_97249 Orphanet_557493,
BINARY SubClassOf Orphanet_97249 BFO_0000050_some_Orphanet_441434,
BINARY SubClassOf Orphanet_97249 BFO_0000050_some_Orphanet_98523
BINARY is Orphanet_97252 Class
BINARY SubClassOf Orphanet_97252 Orphanet_377791,
BINARY SubClassOf Orphanet_97252 Orphanet_557493,
BINARY SubClassOf Orphanet_97252 BFO_0000050_some_Orphanet_98519
BINARY is Orphanet_97253 Class
BINARY SubClassOf Orphanet_97253 Orphanet_506052,
BINARY SubClassOf Orphanet_97253 Orphanet_557492
BINARY is Orphanet_97261 Class
BINARY SubClassOf Orphanet_97261 Orphanet_377788,
BINARY SubClassOf Orphanet_97261 Orphanet_557493,
BINARY SubClassOf Orphanet_97261 BFO_0000050_some_Orphanet_506060
BINARY is Orphanet_97275 Class
BINARY SubClassOf Orphanet_97275 Orphanet_102005,
BINARY SubClassOf Orphanet_97275 Orphanet_557492
BINARY is Orphanet_97278 Class
BINARY SubClassOf Orphanet_97278 Orphanet_377788,
BINARY SubClassOf Orphanet_97278 Orphanet_557493,
BINARY SubClassOf Orphanet_97278 BFO_0000050_some_Orphanet_506060
BINARY is Orphanet_97279 Class
BINARY SubClassOf Orphanet_97279 Orphanet_377788,
BINARY SubClassOf Orphanet_97279 Orphanet_557493,
BINARY SubClassOf Orphanet_97279 BFO_0000050_some_Orphanet_506060
BINARY is Orphanet_97280 Class
BINARY SubClassOf Orphanet_97280 Orphanet_377788,
BINARY SubClassOf Orphanet_97280 Orphanet_557493,
BINARY SubClassOf Orphanet_97280 BFO_0000050_some_Orphanet_506060
BINARY is Orphanet_97282 Class
BINARY SubClassOf Orphanet_97282 Orphanet_377788,
BINARY SubClassOf Orphanet_97282 Orphanet_557493,
BINARY SubClassOf Orphanet_97282 BFO_0000050_some_Orphanet_506060
BINARY is Orphanet_97283 Class
BINARY SubClassOf Orphanet_97283 Orphanet_377788,
BINARY SubClassOf Orphanet_97283 Orphanet_557493,
BINARY SubClassOf Orphanet_97283 BFO_0000050_some_Orphanet_100076,
BINARY SubClassOf Orphanet_97283 BFO_0000050_some_Orphanet_100077,
BINARY SubClassOf Orphanet_97283 BFO_0000050_some_Orphanet_506060
BINARY is Orphanet_97285 Class
BINARY SubClassOf Orphanet_97285 Orphanet_377788,
BINARY SubClassOf Orphanet_97285 Orphanet_557493,
BINARY SubClassOf Orphanet_97285 BFO_0000050_some_Orphanet_100087,
BINARY SubClassOf Orphanet_97285 BFO_0000050_some_Orphanet_279911
BINARY is Orphanet_97286 Class
BINARY SubClassOf Orphanet_97286 Orphanet_377788,
BINARY SubClassOf Orphanet_97286 Orphanet_557493,
