is(double,Datatype) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723223)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723870)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00837872))) = 1.0
is(DRON_00083504,Class) = 1.0
SubClassOf(DRON_00083504,DRON_00062184,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30563)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53700)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_62968)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00020263)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723222)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00837872))) = 1.0
is(DRON_00083508,Class) = 1.0
SubClassOf(DRON_00083508,DRON_00062187) = 1.0
is(DRON_00083537,Class) = 1.0
SubClassOf(DRON_00083537,DRON_00062217) = 1.0
is(DRON_00083539,Class) = 1.0
SubClassOf(DRON_00083539,DRON_00061137) = 1.0
is(DRON_00083587,Class) = 1.0
SubClassOf(DRON_00083587,DRON_00062215) = 1.0
is(DRON_00083590,Class) = 1.0
SubClassOf(DRON_00083590,DRON_00062215) = 1.0
is(DRON_00083596,Class) = 1.0
SubClassOf(DRON_00083596,DRON_00062212) = 1.0
is(DRON_00083601,Class) = 1.0
SubClassOf(DRON_00083601,DRON_00053376,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_29864)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32145))) = 1.0
is(DRON_00083603,Class) = 1.0
SubClassOf(DRON_00083603,DRON_00062212,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_16236)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17754)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30911)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00019780)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723499))) = 1.0
is(DRON_00083604,Class) = 1.0
SubClassOf(DRON_00083604,DRON_00047526) = 1.0
is(DRON_00083632,Class) = 1.0
SubClassOf(DRON_00083632,DRON_00062240) = 1.0
is(DRON_00083634,Class) = 1.0
SubClassOf(DRON_00083634,DRON_00062244) = 1.0
is(DRON_00083638,Class) = 1.0
SubClassOf(DRON_00083638,DRON_00062248) = 1.0
is(DRON_00083660,Class) = 1.0
SubClassOf(DRON_00083660,DRON_00062259) = 1.0
is(DRON_00083661,Class) = 1.0
SubClassOf(DRON_00083661,DRON_00062260) = 1.0
is(DRON_00083699,Class) = 1.0
SubClassOf(DRON_00083699,DRON_00062349) = 1.0
is(DRON_00083701,Class) = 1.0
SubClassOf(DRON_00083701,DRON_00062301) = 1.0
is(DRON_00083708,Class) = 1.0
SubClassOf(DRON_00083708,DRON_00037277) = 1.0
is(DRON_00083709,Class) = 1.0
SubClassOf(DRON_00083709,DRON_00037277) = 1.0
is(DRON_00083728,Class) = 1.0
SubClassOf(DRON_00083728,DRON_00062215) = 1.0
is(DRON_00083730,Class) = 1.0
SubClassOf(DRON_00083730,DRON_00062312) = 1.0
is(DRON_00083736,Class) = 1.0
SubClassOf(DRON_00083736,DRON_00059063) = 1.0
is(DRON_00083737,Class) = 1.0
SubClassOf(DRON_00083737,DRON_00062391,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_84262))) = 1.0
is(DRON_00083762,Class) = 1.0
SubClassOf(DRON_00083762,DRON_00062396,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_183688)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30363)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32879)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00015344)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723258)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723840))) = 1.0
is(DRON_00083774,Class) = 1.0
SubClassOf(DRON_00083774,DRON_00062404) = 1.0
is(DRON_00083775,Class) = 1.0
SubClassOf(DRON_00083775,DRON_00062404) = 1.0
is(DRON_00083780,Class) = 1.0
SubClassOf(DRON_00083780,DRON_00062405) = 1.0
is(DRON_00083793,Class) = 1.0
SubClassOf(DRON_00083793,DRON_00062421,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30563)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00017909)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723645)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00724116))) = 1.0
is(DRON_00083794,Class) = 1.0
SubClassOf(DRON_00083794,DRON_00062422) = 1.0
is(DRON_00083804,Class) = 1.0
SubClassOf(DRON_00083804,DRON_00062432) = 1.0
is(DRON_00083809,Class) = 1.0
SubClassOf(DRON_00083809,DRON_00062441) = 1.0
is(DRON_00083823,Class) = 1.0
SubClassOf(DRON_00083823,DRON_00048136) = 1.0
is(DRON_00083838,Class) = 1.0
SubClassOf(DRON_00083838,DRON_00055067) = 1.0
is(DRON_00083844,Class) = 1.0
SubClassOf(DRON_00083844,DRON_00047161) = 1.0
is(DRON_00083850,Class) = 1.0
SubClassOf(DRON_00083850,DRON_00062492) = 1.0
is(DRON_00083863,Class) = 1.0
SubClassOf(DRON_00083863,DRON_00062504) = 1.0
is(DRON_00083864,Class) = 1.0
SubClassOf(DRON_00083864,DRON_00062505,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30563)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_62968)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00020263)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00837872))) = 1.0
is(DRON_00083871,Class) = 1.0
SubClassOf(DRON_00083871,DRON_00062518) = 1.0
is(DRON_00083893,Class) = 1.0
SubClassOf(DRON_00083893,DRON_00062530) = 1.0
is(DRON_00083900,Class) = 1.0
SubClassOf(DRON_00083900,DRON_00062554,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17246)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17883)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_26710)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32145)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32150)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_34683)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_37585)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53248)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53426))) = 1.0
is(DRON_00083907,Class) = 1.0
SubClassOf(DRON_00083907,DRON_00062560) = 1.0
is(DRON_00083910,Class) = 1.0
SubClassOf(DRON_00083910,DRON_00062559) = 1.0
is(DRON_00083913,Class) = 1.0
SubClassOf(DRON_00083913,DRON_00054071) = 1.0
is(DRON_00083932,Class) = 1.0
SubClassOf(DRON_00083932,DRON_00062568) = 1.0
is(DRON_00083943,Class) = 1.0
SubClassOf(DRON_00083943,DRON_00062573) = 1.0
is(DRON_00083964,Class) = 1.0
SubClassOf(DRON_00083964,DRON_00062582) = 1.0
is(DRON_00083965,Class) = 1.0
SubClassOf(DRON_00083965,DRON_00062582) = 1.0
is(DRON_00083966,Class) = 1.0
SubClassOf(DRON_00083966,DRON_00062582) = 1.0
is(DRON_00083969,Class) = 1.0
SubClassOf(DRON_00083969,DRON_00062582) = 1.0
is(DRON_00083971,Class) = 1.0
SubClassOf(DRON_00083971,DRON_00062582) = 1.0
is(DRON_00083972,Class) = 1.0
SubClassOf(DRON_00083972,DRON_00062582) = 1.0
is(DRON_00083974,Class) = 1.0
SubClassOf(DRON_00083974,DRON_00062582) = 1.0
is(DRON_00083975,Class) = 1.0
SubClassOf(DRON_00083975,DRON_00062582) = 1.0
is(DRON_00083976,Class) = 1.0
SubClassOf(DRON_00083976,DRON_00062582) = 1.0
is(DRON_00083977,Class) = 1.0
SubClassOf(DRON_00083977,DRON_00062573) = 1.0
is(DRON_00083978,Class) = 1.0
SubClassOf(DRON_00083978,DRON_00062582) = 1.0
is(DRON_00083982,Class) = 1.0
SubClassOf(DRON_00083982,DRON_00062582) = 1.0
is(DRON_00083984,Class) = 1.0
SubClassOf(DRON_00083984,DRON_00062582) = 1.0
is(DRON_00083985,Class) = 1.0
SubClassOf(DRON_00083985,DRON_00062582) = 1.0
is(DRON_00083986,Class) = 1.0
SubClassOf(DRON_00083986,DRON_00062582) = 1.0
is(DRON_00083987,Class) = 1.0
SubClassOf(DRON_00083987,DRON_00062582) = 1.0
is(DRON_00083988,Class) = 1.0
SubClassOf(DRON_00083988,DRON_00062582) = 1.0
is(DRON_00083989,Class) = 1.0
SubClassOf(DRON_00083989,DRON_00062582) = 1.0
is(DRON_00083990,Class) = 1.0
SubClassOf(DRON_00083990,DRON_00062582) = 1.0
is(DRON_00083992,Class) = 1.0
SubClassOf(DRON_00083992,DRON_00062599,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_25140)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30563)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30618)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32178)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32234)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_3311)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53426)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_62968)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_6872)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_90184)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_9661)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00017909)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00019232)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00020263)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723497)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723503)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723505)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00837872))) = 1.0
is(DRON_00083998,Class) = 1.0
SubClassOf(DRON_00083998,DRON_00034526) = 1.0
is(DRON_00084002,Class) = 1.0
SubClassOf(DRON_00084002,DRON_00062582) = 1.0
is(DRON_00084004,Class) = 1.0
SubClassOf(DRON_00084004,DRON_00058125) = 1.0
is(DRON_00084011,Class) = 1.0
SubClassOf(DRON_00084011,DRON_00062476) = 1.0
is(DRON_00084012,Class) = 1.0
SubClassOf(DRON_00084012,DRON_00062625) = 1.0
is(DRON_00084025,Class) = 1.0
SubClassOf(DRON_00084025,DRON_00062629) = 1.0
is(DRON_00084027,Class) = 1.0
SubClassOf(DRON_00084027,DRON_00062631) = 1.0
is(DRON_00084046,Class) = 1.0
SubClassOf(DRON_00084046,DRON_00062647) = 1.0
is(DRON_00084059,Class) = 1.0
SubClassOf(DRON_00084059,DRON_00062701) = 1.0
is(DRON_00084060,Class) = 1.0
SubClassOf(DRON_00084060,DRON_00047887) = 1.0
is(DRON_00084063,Class) = 1.0
SubClassOf(DRON_00084063,DRON_00062704) = 1.0
is(DRON_00084066,Class) = 1.0
SubClassOf(DRON_00084066,DRON_00062707) = 1.0
is(DRON_00084067,Class) = 1.0
SubClassOf(DRON_00084067,DRON_00062709) = 1.0
is(DRON_00084084,Class) = 1.0
SubClassOf(DRON_00084084,DRON_00062642) = 1.0
is(DRON_00084086,Class) = 1.0
SubClassOf(DRON_00084086,DRON_00062714) = 1.0
is(DRON_00084094,Class) = 1.0
SubClassOf(DRON_00084094,DRON_00062720) = 1.0
is(DRON_00084104,Class) = 1.0
SubClassOf(DRON_00084104,DRON_00061146) = 1.0
is(DRON_00084110,Class) = 1.0
SubClassOf(DRON_00084110,DRON_00062734,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_16236)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_16997)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17754)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17987)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_29031)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00724069)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00730881))) = 1.0
is(DRON_00084124,Class) = 1.0
SubClassOf(DRON_00084124,DRON_00062750) = 1.0
is(DRON_00084126,Class) = 1.0
SubClassOf(DRON_00084126,DRON_00062751) = 1.0
is(DRON_00084131,Class) = 1.0
SubClassOf(DRON_00084131,DRON_00062751) = 1.0
is(DRON_00084134,Class) = 1.0
SubClassOf(DRON_00084134,DRON_00062755) = 1.0
is(DRON_00084162,Class) = 1.0
SubClassOf(DRON_00084162,DRON_00062782,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_114786)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17883)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_26710)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30769)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_31835)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32145))) = 1.0
is(DRON_00084169,Class) = 1.0
SubClassOf(DRON_00084169,DRON_00061705) = 1.0
is(DRON_00084171,Class) = 1.0
SubClassOf(DRON_00084171,DRON_00062883,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723503))) = 1.0
is(DRON_00084182,Class) = 1.0
SubClassOf(DRON_00084182,DRON_00062894) = 1.0
is(DRON_00084200,Class) = 1.0
SubClassOf(DRON_00084200,DRON_00062783,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_26710)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32145)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723757))) = 1.0
is(DRON_00084201,Class) = 1.0
SubClassOf(DRON_00084201,DRON_00062782,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_26710)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32145)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723757))) = 1.0
is(DRON_00084203,Class) = 1.0
SubClassOf(DRON_00084203,DRON_00062904) = 1.0
is(DRON_00084204,Class) = 1.0
SubClassOf(DRON_00084204,DRON_00062905) = 1.0
is(DRON_00084205,Class) = 1.0
SubClassOf(DRON_00084205,DRON_00062904) = 1.0
is(DRON_00084206,Class) = 1.0
SubClassOf(DRON_00084206,DRON_00062906) = 1.0
is(DRON_00084216,Class) = 1.0
SubClassOf(DRON_00084216,DRON_00062906) = 1.0
is(DRON_00084230,Class) = 1.0
SubClassOf(DRON_00084230,DRON_00062962) = 1.0
is(DRON_00084234,Class) = 1.0
SubClassOf(DRON_00084234,DRON_00062969) = 1.0
is(DRON_00084252,Class) = 1.0
SubClassOf(DRON_00084252,DRON_00062992) = 1.0
is(DRON_00084264,Class) = 1.0
SubClassOf(DRON_00084264,DRON_00062995,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_114786)),) = 1.0
